itemSet,setSize,target,conversion
28-11,2,45,0
28-11,2,17,0
28-11,2,4,0
28,1,11,1
71,1,77,0
71,1,76,0
71,1,59,0
71,1,13,0
71,1,73,0
4,1,23,0
4,1,60,0
4,1,2,0
4,1,54,0
4,1,40,0
65,1,63,0
65,1,91,0
65,1,47,0
65,1,86,0
65,1,21,0
35-74,2,67,0
35-74,2,4,0
35-74,2,57,0
35-74,2,12,0
35-74,2,24,0
74,1,35,1
39-95-48-79-10,5,13,0
39-95-48-79-10,5,30,0
39-95-48-79-10,5,89,0
39-95-48-79-10,5,9,0
39-95-48-79-10,5,86,0
48-10-95-79,4,39,1
22,1,57,0
22,1,28,0
22,1,41,0
22,1,20,0
22,1,74,0
56,1,50,0
56,1,47,0
56,1,94,0
56,1,54,0
56,1,24,0
40-8-20-1,4,92,0
40-8-20-1,4,13,0
40-8-20-1,4,79,0
40-8-20-1,4,51,0
40-8-20-1,4,10,0
8-1-20,3,40,1
84,1,63,0
84,1,50,0
84,1,42,0
84,1,45,0
84,1,80,0
60,1,53,0
60,1,51,0
60,1,10,0
60,1,20,0
60,1,52,0
35,1,40,0
35,1,20,0
35,1,22,0
35,1,1,0
35,1,78,0
38-36-79-56-85-22-11,7,59,0
38-36-79-56-85-22-11,7,83,0
38-36-79-56-85-22-11,7,42,0
38-36-79-56-85-22-11,7,58,0
38-36-79-56-85-22-11,7,37,0
36-38-11-79-85-56,6,22,1
30-25,2,23,0
30-25,2,54,0
30-25,2,14,0
30-25,2,68,0
30-25,2,76,0
25,1,30,1
1-11,2,63,0
1-11,2,59,0
1-11,2,30,0
1-11,2,66,0
1-11,2,54,0
11,1,1,1
11,1,18,0
11,1,47,0
11,1,67,0
11,1,25,0
11,1,92,0
11,1,4,0
11,1,91,0
11,1,6,0
11,1,29,0
11,1,0,0
23-75,2,42,0
23-75,2,61,0
23-75,2,60,0
23-75,2,13,0
23-75,2,59,0
23,1,75,1
42-86,2,31,0
42-86,2,60,0
42-86,2,81,0
42-86,2,61,0
42-86,2,7,0
86,1,42,1
87-39-12-43-42-24-17-19-21-0,10,10,0
87-39-12-43-42-24-17-19-21-0,10,44,0
87-39-12-43-42-24-17-19-21-0,10,7,0
87-39-12-43-42-24-17-19-21-0,10,53,0
87-39-12-43-42-24-17-19-21-0,10,77,0
0-39-42-43-12-17-19-21-24,9,87,1
69-26,2,88,0
69-26,2,9,0
69-26,2,61,0
69-26,2,37,0
69-26,2,90,0
26,1,69,1
1,1,54,0
1,1,27,0
1,1,78,0
1,1,96,0
1,1,68,0
30-11,2,8,0
30-11,2,9,0
30-11,2,35,0
30-11,2,32,0
30-11,2,38,0
11,1,30,1
79-80-60-22,4,36,0
79-80-60-22,4,26,0
79-80-60-22,4,41,0
79-80-60-22,4,65,0
79-80-60-22,4,2,0
60-22-79,3,80,1
69,1,74,0
69,1,26,0
69,1,95,0
69,1,58,0
69,1,97,0
11,1,4,0
11,1,49,0
11,1,44,0
11,1,5,0
11,1,24,0
11,1,62,0
11,1,56,0
11,1,47,0
11,1,99,0
11,1,55,0
84-25,2,96,0
84-25,2,36,0
84-25,2,26,0
84-25,2,5,0
84-25,2,78,0
84,1,25,1
57-10-84-43-76-58-42-47-41-86-48-25,12,73,0
57-10-84-43-76-58-42-47-41-86-48-25,12,16,0
57-10-84-43-76-58-42-47-41-86-48-25,12,98,0
57-10-84-43-76-58-42-47-41-86-48-25,12,29,0
57-10-84-43-76-58-42-47-41-86-48-25,12,68,0
41-10-43-42-47-48-84-86-57-58-25,11,76,1
3,1,9,0
3,1,27,0
3,1,75,0
3,1,47,0
3,1,91,0
8-44-88-67-82,5,22,0
8-44-88-67-82,5,81,0
8-44-88-67-82,5,63,0
8-44-88-67-82,5,62,0
8-44-88-67-82,5,77,0
8-88-67-44,4,82,1
11,1,40,0
11,1,67,0
11,1,16,0
11,1,43,0
11,1,25,0
50-33,2,3,0
50-33,2,29,0
50-33,2,36,0
50-33,2,85,0
50-33,2,60,0
50,1,33,1
44-15-82-7-88,5,24,0
44-15-82-7-88,5,70,0
44-15-82-7-88,5,95,0
44-15-82-7-88,5,39,0
44-15-82-7-88,5,50,0
88-44-15-7,4,82,1
11,1,37,0
11,1,47,0
11,1,61,0
11,1,12,0
11,1,31,0
45-88-7-15-30,5,91,0
45-88-7-15-30,5,6,0
45-88-7-15-30,5,70,0
45-88-7-15-30,5,61,0
45-88-7-15-30,5,20,0
88-15-45-7,4,30,1
38,1,7,0
38,1,92,0
38,1,20,0
38,1,78,0
38,1,1,0
49,1,98,0
49,1,11,0
49,1,93,0
49,1,34,0
49,1,89,0
38-93-11,3,56,0
38-93-11,3,50,0
38-93-11,3,69,0
38-93-11,3,46,0
38-93-11,3,53,0
11-93,2,38,1
72,1,8,0
72,1,5,0
72,1,87,0
72,1,26,0
72,1,67,0
59,1,36,0
59,1,17,0
59,1,62,0
59,1,29,0
59,1,88,0
69-9,2,36,0
69-9,2,56,0
69-9,2,24,0
69-9,2,45,0
69-9,2,65,0
69,1,9,1
73-74,2,21,0
73-74,2,77,0
73-74,2,50,0
73-74,2,14,0
73-74,2,82,0
73,1,74,1
4,1,50,0
4,1,85,0
4,1,36,0
4,1,44,0
4,1,23,0
1-50-46-2,4,66,0
1-50-46-2,4,25,0
1-50-46-2,4,6,0
1-50-46-2,4,22,0
1-50-46-2,4,34,0
50-2-46,3,1,1
46,1,64,0
46,1,67,0
46,1,73,0
46,1,49,0
46,1,78,0
80,1,52,0
80,1,83,0
80,1,84,0
80,1,36,0
80,1,66,0
11,1,37,0
11,1,23,0
11,1,96,0
11,1,28,0
11,1,21,0
29,1,59,0
29,1,40,0
29,1,62,0
29,1,35,0
29,1,58,0
98-23-55-29-99-25,6,16,0
98-23-55-29-99-25,6,93,0
98-23-55-29-99-25,6,36,0
98-23-55-29-99-25,6,26,0
98-23-55-29-99-25,6,52,0
98-23-55-25-29,5,99,1
80-30-11,3,12,0
80-30-11,3,16,0
80-30-11,3,81,0
80-30-11,3,79,0
80-30-11,3,76,0
11-30,2,80,1
55-25,2,11,0
55-25,2,74,0
55-25,2,35,0
55-25,2,70,0
55-25,2,9,0
25,1,55,1
37,1,17,0
37,1,66,0
37,1,64,0
37,1,16,0
37,1,77,0
41-42-43,3,19,0
41-42-43,3,74,0
41-42-43,3,38,0
41-42-43,3,61,0
41-42-43,3,66,0
41-43,2,42,1
77-19-25,3,75,0
77-19-25,3,43,0
77-19-25,3,33,0
77-19-25,3,76,0
77-19-25,3,90,0
25-77,2,19,1
26-15-98-29,4,48,0
26-15-98-29,4,75,0
26-15-98-29,4,64,0
26-15-98-29,4,92,0
26-15-98-29,4,28,0
26-29-15,3,98,1
6-68-90-89,4,95,0
6-68-90-89,4,92,0
6-68-90-89,4,55,0
6-68-90-89,4,9,0
6-68-90-89,4,20,0
89-90-6,3,68,1
70-11,2,24,0
70-11,2,27,0
70-11,2,2,0
70-11,2,42,0
70-11,2,55,0
11,1,70,1
23-29,2,45,0
23-29,2,73,0
23-29,2,26,0
23-29,2,17,0
23-29,2,99,0
23,1,29,1
11,1,0,0
11,1,21,0
11,1,4,0
11,1,73,0
11,1,31,0
51-10-47-11,4,95,0
51-10-47-11,4,88,0
51-10-47-11,4,43,0
51-10-47-11,4,21,0
51-10-47-11,4,53,0
51-10-11,3,47,1
11,1,57,0
11,1,91,0
11,1,41,0
11,1,58,0
11,1,90,0
68-79,2,10,0
68-79,2,67,0
68-79,2,88,0
68-79,2,53,0
68-79,2,55,0
79,1,68,1
23-7-88-21,4,74,0
23-7-88-21,4,26,0
23-7-88-21,4,67,0
23-7-88-21,4,86,0
23-7-88-21,4,55,0
88-23-7,3,21,1
90-79,2,10,0
90-79,2,32,0
90-79,2,88,0
90-79,2,76,0
90-79,2,35,0
90,1,79,1
1,1,98,0
1,1,35,0
1,1,15,0
1,1,87,0
1,1,41,0
78-9-1-2,4,27,0
78-9-1-2,4,22,0
78-9-1-2,4,88,0
78-9-1-2,4,94,0
78-9-1-2,4,75,0
9-2-1,3,78,1
40-70-53-11,4,80,0
40-70-53-11,4,81,0
40-70-53-11,4,95,0
40-70-53-11,4,55,0
40-70-53-11,4,49,0
11-53-70,3,40,1
8-7,2,5,0
8-7,2,81,0
8-7,2,1,0
8-7,2,27,0
8-7,2,79,0
8,1,7,1
10-49-11,3,61,0
10-49-11,3,96,0
10-49-11,3,81,0
10-49-11,3,1,0
10-49-11,3,18,0
10-11,2,49,1
0,1,37,0
0,1,50,0
0,1,23,0
0,1,40,0
0,1,64,0
77-49,2,18,0
77-49,2,39,0
77-49,2,76,0
77-49,2,48,0
77-49,2,4,0
77,1,49,1
38,1,28,0
38,1,14,0
38,1,89,0
38,1,11,0
38,1,37,0
84-14-27-29-69,5,26,0
84-14-27-29-69,5,15,0
84-14-27-29-69,5,23,0
84-14-27-29-69,5,10,0
84-14-27-29-69,5,49,0
27-84-69-14,4,29,1
49-11,2,82,0
49-11,2,1,0
49-11,2,25,0
49-11,2,73,0
49-11,2,97,0
11,1,49,1
39-0,2,88,0
39-0,2,36,0
39-0,2,40,0
39-0,2,96,0
39-0,2,82,0
39,1,0,1
24,1,37,0
24,1,67,0
24,1,61,0
24,1,12,0
24,1,77,0
96-6-76-29,4,91,0
96-6-76-29,4,48,0
96-6-76-29,4,58,0
96-6-76-29,4,12,0
96-6-76-29,4,4,0
96-76-29,3,6,1
12-47,2,89,0
12-47,2,66,0
12-47,2,1,0
12-47,2,35,0
12-47,2,70,0
47,1,12,1
81-61-60,3,49,0
81-61-60,3,48,0
81-61-60,3,91,0
81-61-60,3,78,0
81-61-60,3,25,0
60-61,2,81,1
30-1,2,35,0
30-1,2,41,0
30-1,2,71,0
30-1,2,82,0
30-1,2,9,0
30,1,1,1
64,1,84,0
64,1,48,0
64,1,93,0
64,1,91,0
64,1,31,0
88-7-99-11,4,49,0
88-7-99-11,4,22,0
88-7-99-11,4,52,0
88-7-99-11,4,65,0
88-7-99-11,4,37,0
88-99-7,3,11,1
77-19,2,58,0
77-19,2,48,0
77-19,2,69,0
77-19,2,78,0
77-19,2,44,0
77,1,19,1
39-91,2,9,0
39-91,2,57,0
39-91,2,16,0
39-91,2,60,0
39-91,2,19,0
39,1,91,1
3,1,12,0
3,1,55,0
3,1,19,0
3,1,25,0
3,1,52,0
56-11,2,82,0
56-11,2,3,0
56-11,2,66,0
56-11,2,14,0
56-11,2,33,0
11,1,56,1
25,1,1,0
25,1,59,0
25,1,53,0
25,1,82,0
25,1,2,0
31-78,2,95,0
31-78,2,12,0
31-78,2,57,0
31-78,2,94,0
31-78,2,69,0
31,1,78,1
1-11-0,3,3,0
1-11-0,3,65,0
1-11-0,3,24,0
1-11-0,3,89,0
1-11-0,3,80,0
0-11,2,1,1
84,1,15,0
84,1,91,0
84,1,69,0
84,1,0,0
84,1,52,0
14-24-13,3,47,0
14-24-13,3,88,0
14-24-13,3,2,0
14-24-13,3,3,0
14-24-13,3,71,0
24-13,2,14,1
95-65-79-11,4,13,0
95-65-79-11,4,53,0
95-65-79-11,4,44,0
95-65-79-11,4,98,0
95-65-79-11,4,22,0
65-11-79,3,95,1
52,1,12,0
52,1,25,0
52,1,35,0
52,1,46,0
52,1,67,0
11,1,73,0
11,1,89,0
11,1,14,0
11,1,80,0
11,1,78,0
10-55-38-14-95-30,6,52,0
10-55-38-14-95-30,6,34,0
10-55-38-14-95-30,6,13,0
10-55-38-14-95-30,6,81,0
10-55-38-14-95-30,6,19,0
38-10-14-55-95,5,30,1
11,1,83,0
11,1,12,0
11,1,85,0
11,1,69,0
11,1,3,0
26-34-28,3,69,0
26-34-28,3,30,0
26-34-28,3,17,0
26-34-28,3,79,0
26-34-28,3,85,0
26-34,2,28,1
10,1,62,0
10,1,50,0
10,1,76,0
10,1,44,0
10,1,49,0
29-11,2,73,0
29-11,2,2,0
29-11,2,10,0
29-11,2,12,0
29-11,2,91,0
11,1,29,1
27,1,46,0
27,1,34,0
27,1,43,0
27,1,17,0
27,1,99,0
78-11-0,3,75,0
78-11-0,3,83,0
78-11-0,3,6,0
78-11-0,3,18,0
78-11-0,3,9,0
0-11,2,78,1
92-11,2,21,0
92-11,2,4,0
92-11,2,24,0
92-11,2,76,0
92-11,2,77,0
92,1,11,1
26-33-89,3,7,0
26-33-89,3,44,0
26-33-89,3,18,0
26-33-89,3,0,0
26-33-89,3,98,0
89-33,2,26,1
64-85,2,34,0
64-85,2,28,0
64-85,2,11,0
64-85,2,51,0
64-85,2,66,0
64,1,85,1
22,1,17,0
22,1,99,0
22,1,93,0
22,1,76,0
22,1,73,0
16-29,2,35,0
16-29,2,99,0
16-29,2,15,0
16-29,2,72,0
16-29,2,49,0
29,1,16,1
34,1,31,0
34,1,58,0
34,1,90,0
34,1,3,0
34,1,0,0
22,1,4,0
22,1,54,0
22,1,35,0
22,1,44,0
22,1,60,0
1-25-11-0,4,73,0
1-25-11-0,4,44,0
1-25-11-0,4,94,0
1-25-11-0,4,88,0
1-25-11-0,4,2,0
1-11-25,3,0,1
11,1,47,0
11,1,57,0
11,1,39,0
11,1,17,0
11,1,50,0
6-78-23-92-29-30-88-1,8,8,0
6-78-23-92-29-30-88-1,8,37,0
6-78-23-92-29-30-88-1,8,90,0
6-78-23-92-29-30-88-1,8,97,0
6-78-23-92-29-30-88-1,8,45,0
1-6-78-88-92-29-30,7,23,1
63-3-22,3,86,0
63-3-22,3,15,0
63-3-22,3,60,0
63-3-22,3,26,0
63-3-22,3,88,0
3-63,2,22,1
10,1,54,0
10,1,34,0
10,1,13,0
10,1,63,0
10,1,87,0
29,1,58,0
29,1,74,0
29,1,19,0
29,1,78,0
29,1,16,0
21,1,85,0
21,1,27,0
21,1,94,0
21,1,22,0
21,1,44,0
17-64-19-18,4,52,0
17-64-19-18,4,31,0
17-64-19-18,4,73,0
17-64-19-18,4,57,0
17-64-19-18,4,84,0
64-18-19,3,17,1
60-26-93-1-11-52,6,56,0
60-26-93-1-11-52,6,87,0
60-26-93-1-11-52,6,69,0
60-26-93-1-11-52,6,96,0
60-26-93-1-11-52,6,50,0
11-52-26-60-93,5,1,1
23-78-14-1,4,49,0
23-78-14-1,4,24,0
23-78-14-1,4,59,0
23-78-14-1,4,75,0
23-78-14-1,4,13,0
1-14-23,3,78,1
55-36-29,3,63,0
55-36-29,3,93,0
55-36-29,3,59,0
55-36-29,3,73,0
55-36-29,3,75,0
29-55,2,36,1
22-11,2,19,0
22-11,2,37,0
22-11,2,70,0
22-11,2,71,0
22-11,2,90,0
11,1,22,1
56-11,2,98,0
56-11,2,61,0
56-11,2,9,0
56-11,2,90,0
56-11,2,47,0
11,1,56,1
98-38-56-11,4,31,0
98-38-56-11,4,15,0
98-38-56-11,4,65,0
98-38-56-11,4,60,0
98-38-56-11,4,79,0
56-11-38,3,98,1
84-25,2,92,0
84-25,2,34,0
84-25,2,72,0
84-25,2,85,0
84-25,2,1,0
84,1,25,1
65,1,29,0
65,1,0,0
65,1,42,0
65,1,5,0
65,1,50,0
50,1,34,0
50,1,97,0
50,1,73,0
50,1,8,0
50,1,87,0
1-52,2,61,0
1-52,2,98,0
1-52,2,66,0
1-52,2,16,0
1-52,2,63,0
1,1,52,1
10,1,91,0
10,1,69,0
10,1,53,0
10,1,17,0
10,1,79,0
48,1,87,0
48,1,59,0
48,1,98,0
48,1,37,0
48,1,17,0
61-52,2,44,0
61-52,2,13,0
61-52,2,0,0
61-52,2,30,0
61-52,2,69,0
61,1,52,1
85,1,32,0
85,1,96,0
85,1,41,0
85,1,91,0
85,1,82,0
9-1,2,4,0
9-1,2,53,0
9-1,2,60,0
9-1,2,96,0
9-1,2,98,0
1,1,9,1
53-11,2,81,0
53-11,2,82,0
53-11,2,80,0
53-11,2,46,0
53-11,2,3,0
53,1,11,1
50,1,52,0
50,1,89,0
50,1,12,0
50,1,60,0
50,1,32,0
26,1,61,0
26,1,66,0
26,1,54,0
26,1,80,0
26,1,47,0
30-39-14-96-10-76-81-1-50-11,10,31,0
30-39-14-96-10-76-81-1-50-11,10,78,0
30-39-14-96-10-76-81-1-50-11,10,42,0
30-39-14-96-10-76-81-1-50-11,10,59,0
30-39-14-96-10-76-81-1-50-11,10,82,0
1-39-10-11-76-14-81-50-30,9,96,1
53,1,78,0
53,1,67,0
53,1,21,0
53,1,31,0
53,1,65,0
74-47-85-22-11,5,45,0
74-47-85-22-11,5,82,0
74-47-85-22-11,5,53,0
74-47-85-22-11,5,93,0
74-47-85-22-11,5,67,0
74-85-22-47,4,11,1
69,1,32,0
69,1,22,0
69,1,84,0
69,1,83,0
69,1,74,0
18-19-21,3,26,0
18-19-21,3,41,0
18-19-21,3,66,0
18-19-21,3,85,0
18-19-21,3,1,0
18-19,2,21,1
54,1,6,0
54,1,88,0
54,1,92,0
54,1,16,0
54,1,31,0
76-46,2,38,0
76-46,2,15,0
76-46,2,51,0
76-46,2,40,0
76-46,2,83,0
76,1,46,1
52-11,2,73,0
52-11,2,56,0
52-11,2,29,0
52-11,2,26,0
52-11,2,22,0
52,1,11,1
30-2,2,46,0
30-2,2,31,0
30-2,2,10,0
30-2,2,71,0
30-2,2,76,0
30,1,2,1
87-11,2,30,0
87-11,2,8,0
87-11,2,90,0
87-11,2,3,0
87-11,2,15,0
87,1,11,1
71-39-66-10-97-51-79,7,99,0
71-39-66-10-97-51-79,7,63,0
71-39-66-10-97-51-79,7,37,0
71-39-66-10-97-51-79,7,3,0
71-39-66-10-97-51-79,7,75,0
97-66-39-10-79-51,6,71,1
65-14-95-80,4,98,0
65-14-95-80,4,44,0
65-14-95-80,4,56,0
65-14-95-80,4,78,0
65-14-95-80,4,33,0
80-14-95,3,65,1
39-36-29-63,4,91,0
39-36-29-63,4,55,0
39-36-29-63,4,50,0
39-36-29-63,4,34,0
39-36-29-63,4,68,0
39-29-63,3,36,1
7,1,70,0
7,1,5,0
7,1,19,0
7,1,90,0
7,1,51,0
57,1,29,0
57,1,87,0
57,1,52,0
57,1,72,0
57,1,90,0
11,1,77,0
11,1,30,0
11,1,51,0
11,1,35,0
11,1,67,0
30-64-25-0,4,58,0
30-64-25-0,4,35,0
30-64-25-0,4,88,0
30-64-25-0,4,38,0
30-64-25-0,4,60,0
64-25-0,3,30,1
92-47-74-76-81,5,41,0
92-47-74-76-81,5,33,0
92-47-74-76-81,5,71,0
92-47-74-76-81,5,62,0
92-47-74-76-81,5,40,0
81-74-92-47,4,76,1
55-30-39-23-81,5,70,0
55-30-39-23-81,5,16,0
55-30-39-23-81,5,31,0
55-30-39-23-81,5,43,0
55-30-39-23-81,5,54,0
23-55-30-39,4,81,1
11,1,23,0
11,1,38,0
11,1,83,0
11,1,84,0
11,1,71,0
94-11-3,3,5,0
94-11-3,3,82,0
94-11-3,3,19,0
94-11-3,3,0,0
94-11-3,3,67,0
11-94,2,3,1
28,1,44,0
28,1,0,0
28,1,72,0
28,1,10,0
28,1,33,0
7,1,9,0
7,1,43,0
7,1,98,0
7,1,53,0
7,1,14,0
11,1,1,0
11,1,56,0
11,1,84,0
11,1,68,0
11,1,77,0
10,1,64,0
10,1,21,0
10,1,99,0
10,1,67,0
10,1,65,0
38-79-28,3,94,0
38-79-28,3,91,0
38-79-28,3,96,0
38-79-28,3,45,0
38-79-28,3,17,0
38-79,2,28,1
11,1,31,0
11,1,83,0
11,1,30,0
11,1,23,0
11,1,85,0
92-98,2,63,0
92-98,2,86,0
92-98,2,88,0
92-98,2,52,0
92-98,2,57,0
98,1,92,1
52,1,68,0
52,1,21,0
52,1,65,0
52,1,70,0
52,1,66,0
65,1,22,0
65,1,42,0
65,1,14,0
65,1,28,0
65,1,90,0
11,1,0,0
11,1,38,0
11,1,60,0
11,1,70,0
11,1,4,0
33,1,97,0
33,1,48,0
33,1,65,0
33,1,0,0
33,1,58,0
27-71-50-11,4,56,0
27-71-50-11,4,53,0
27-71-50-11,4,9,0
27-71-50-11,4,58,0
27-71-50-11,4,60,0
27-50-11,3,71,1
16-45,2,32,0
16-45,2,87,0
16-45,2,55,0
16-45,2,93,0
16-45,2,88,0
45,1,16,1
30-39,2,10,0
30-39,2,29,0
30-39,2,16,0
30-39,2,17,0
30-39,2,96,0
39,1,30,1
18-19,2,49,0
18-19,2,88,0
18-19,2,87,0
18-19,2,65,0
18-19,2,99,0
18,1,19,1
19-10-77,3,32,0
19-10-77,3,48,0
19-10-77,3,65,0
19-10-77,3,43,0
19-10-77,3,8,0
19-77,2,10,1
11-21,2,98,0
11-21,2,59,0
11-21,2,28,0
11-21,2,23,0
11-21,2,97,0
21,1,11,1
29,1,13,0
29,1,37,0
29,1,47,0
29,1,18,0
29,1,22,0
1,1,65,0
1,1,84,0
1,1,25,0
1,1,22,0
1,1,58,0
81-21-11-22,4,64,0
81-21-11-22,4,91,0
81-21-11-22,4,3,0
81-21-11-22,4,25,0
81-21-11-22,4,58,0
81-11-22,3,21,1
33,1,58,0
33,1,78,0
33,1,3,0
33,1,61,0
33,1,14,0
67-80-79-11,4,53,0
67-80-79-11,4,24,0
67-80-79-11,4,27,0
67-80-79-11,4,64,0
67-80-79-11,4,89,0
80-11-79,3,67,1
19,1,91,0
19,1,81,0
19,1,83,0
19,1,47,0
19,1,95,0
21,1,39,0
21,1,32,0
21,1,4,0
21,1,76,0
21,1,77,0
54-21,2,69,0
54-21,2,44,0
54-21,2,5,0
54-21,2,2,0
54-21,2,13,0
54,1,21,1
72,1,33,0
72,1,50,0
72,1,92,0
72,1,49,0
72,1,55,0
69,1,14,0
69,1,76,0
69,1,18,0
69,1,56,0
69,1,53,0
25,1,2,0
25,1,84,0
25,1,61,0
25,1,23,0
25,1,71,0
38-91,2,24,0
38-91,2,81,0
38-91,2,58,0
38-91,2,50,0
38-91,2,31,0
91,1,38,1
63-21,2,47,0
63-21,2,95,0
63-21,2,41,0
63-21,2,57,0
63-21,2,35,0
63,1,21,1
14-4,2,42,0
14-4,2,31,0
14-4,2,78,0
14-4,2,36,0
14-4,2,91,0
14,1,4,1
46-11,2,92,0
46-11,2,56,0
46-11,2,79,0
46-11,2,44,0
46-11,2,75,0
46,1,11,1
48,1,14,0
48,1,6,0
48,1,96,0
48,1,87,0
48,1,22,0
23-75,2,28,0
23-75,2,52,0
23-75,2,90,0
23-75,2,84,0
23-75,2,85,0
23,1,75,1
26-21,2,1,0
26-21,2,98,0
26-21,2,55,0
26-21,2,20,0
26-21,2,62,0
21,1,26,1
11,1,82,0
11,1,40,0
11,1,99,0
11,1,16,0
11,1,75,0
11,1,70,0
11,1,16,0
11,1,86,0
11,1,36,0
11,1,30,0
11,1,71,0
11,1,13,0
11,1,48,0
11,1,9,0
11,1,56,0
11,1,44,0
11,1,29,0
11,1,20,0
11,1,13,0
11,1,53,0
76-43-84-14-11,5,27,0
76-43-84-14-11,5,20,0
76-43-84-14-11,5,50,0
76-43-84-14-11,5,49,0
76-43-84-14-11,5,86,0
11-76-14-84,4,43,1
66,1,34,0
66,1,70,0
66,1,54,0
66,1,29,0
66,1,69,0
64,1,14,0
64,1,29,0
64,1,56,0
64,1,96,0
64,1,31,0
49-11,2,64,0
49-11,2,76,0
49-11,2,28,0
49-11,2,67,0
49-11,2,92,0
49,1,11,1
21-25,2,66,0
21-25,2,81,0
21-25,2,60,0
21-25,2,98,0
21-25,2,52,0
25,1,21,1
11,1,94,0
11,1,8,0
11,1,99,0
11,1,16,0
11,1,0,0
16,1,86,0
16,1,38,0
16,1,89,0
16,1,99,0
16,1,29,0
94,1,12,0
94,1,2,0
94,1,53,0
94,1,49,0
94,1,47,0
32-47-83-34-65,5,69,0
32-47-83-34-65,5,25,0
32-47-83-34-65,5,88,0
32-47-83-34-65,5,87,0
32-47-83-34-65,5,73,0
65-34-83-47,4,32,1
91-1,2,11,0
91-1,2,30,0
91-1,2,25,0
91-1,2,15,0
91-1,2,6,0
91,1,1,1
11-22,2,20,0
11-22,2,16,0
11-22,2,90,0
11-22,2,41,0
11-22,2,99,0
22,1,11,1
11,1,10,0
11,1,0,0
11,1,52,0
11,1,68,0
11,1,47,0
12-11,2,17,0
12-11,2,71,0
12-11,2,70,0
12-11,2,49,0
12-11,2,16,0
11,1,12,1
66-26-22,3,54,0
66-26-22,3,0,0
66-26-22,3,64,0
66-26-22,3,80,0
66-26-22,3,21,0
66-22,2,26,1
38-72-75,3,35,0
38-72-75,3,15,0
38-72-75,3,33,0
38-72-75,3,39,0
38-72-75,3,14,0
72-75,2,38,1
39-79-81,3,91,0
39-79-81,3,95,0
39-79-81,3,17,0
39-79-81,3,48,0
39-79-81,3,13,0
81-79,2,39,1
20,1,54,0
20,1,59,0
20,1,56,0
20,1,50,0
20,1,77,0
20-11,2,45,0
20-11,2,99,0
20-11,2,51,0
20-11,2,58,0
20-11,2,97,0
20,1,11,1
18-13-24-10,4,73,0
18-13-24-10,4,46,0
18-13-24-10,4,74,0
18-13-24-10,4,1,0
18-13-24-10,4,87,0
24-18-10,3,13,1
90-68-96-76-81-5-44-39-30-67-7-6-8-1-22,15,53,0
90-68-96-76-81-5-44-39-30-67-7-6-8-1-22,15,77,0
90-68-96-76-81-5-44-39-30-67-7-6-8-1-22,15,40,0
90-68-96-76-81-5-44-39-30-67-7-6-8-1-22,15,99,0
90-68-96-76-81-5-44-39-30-67-7-6-8-1-22,15,17,0
96-1-67-5-6-39-7-8-76-44-81-22-90-30,14,68,1
43-41-86-42-10-11-25,7,44,0
43-41-86-42-10-11-25,7,21,0
43-41-86-42-10-11-25,7,91,0
43-41-86-42-10-11-25,7,50,0
43-41-86-42-10-11-25,7,95,0
41-10-11-42-86-25,6,43,1
94-21,2,87,0
94-21,2,19,0
94-21,2,53,0
94-21,2,96,0
94-21,2,47,0
21,1,94,1
9-1-3,3,82,0
9-1-3,3,41,0
9-1-3,3,78,0
9-1-3,3,44,0
9-1-3,3,73,0
9-1,2,3,1
65,1,54,0
65,1,78,0
65,1,6,0
65,1,68,0
65,1,15,0
6-61-34-26-8-9,6,81,0
6-61-34-26-8-9,6,65,0
6-61-34-26-8-9,6,39,0
6-61-34-26-8-9,6,66,0
6-61-34-26-8-9,6,21,0
34-6-8-26-61,5,9,1
84-26,2,45,0
84-26,2,49,0
84-26,2,71,0
84-26,2,78,0
84-26,2,36,0
26,1,84,1
78,1,38,0
78,1,40,0
78,1,19,0
78,1,99,0
78,1,30,0
14-10-96,3,57,0
14-10-96,3,64,0
14-10-96,3,85,0
14-10-96,3,56,0
14-10-96,3,95,0
10-14,2,96,1
21,1,94,0
21,1,1,0
21,1,3,0
21,1,90,0
21,1,45,0
6,1,85,0
6,1,11,0
6,1,86,0
6,1,57,0
6,1,7,0
73-36-11,3,58,0
73-36-11,3,92,0
73-36-11,3,53,0
73-36-11,3,16,0
73-36-11,3,74,0
73-11,2,36,1
21,1,38,0
21,1,7,0
21,1,0,0
21,1,43,0
21,1,84,0
65-56,2,79,0
65-56,2,92,0
65-56,2,42,0
65-56,2,52,0
65-56,2,9,0
56,1,65,1
35,1,58,0
35,1,84,0
35,1,5,0
35,1,74,0
35,1,95,0
90-89,2,69,0
90-89,2,93,0
90-89,2,20,0
90-89,2,68,0
90-89,2,65,0
90,1,89,1
51-39,2,75,0
51-39,2,84,0
51-39,2,78,0
51-39,2,20,0
51-39,2,86,0
51,1,39,1
97,1,63,0
97,1,40,0
97,1,54,0
97,1,10,0
97,1,95,0
19-18-0,3,47,0
19-18-0,3,11,0
19-18-0,3,35,0
19-18-0,3,80,0
19-18-0,3,54,0
18-19,2,0,1
27-28-85-11-0,5,16,0
27-28-85-11-0,5,9,0
27-28-85-11-0,5,23,0
27-28-85-11-0,5,60,0
27-28-85-11-0,5,61,0
0-27-11-28,4,85,1
52,1,42,0
52,1,69,0
52,1,3,0
52,1,2,0
52,1,5,0
30-8-88-7-89,5,20,0
