itemSet,setSize,target,conversion
20-67,2,42,0
20-67,2,63,0
20-67,2,6,0
67,1,20,1
32-60-61-78,4,11,0
32-60-61-78,4,83,0
32-60-61-78,4,14,0
32-60-61-78,4,26,0
32-60-61-78,4,91,0
32-61-78,3,60,1
15-20,2,90,0
15-20,2,84,0
15-20,2,10,0
15-20,2,2,0
15-20,2,27,0
20,1,15,1
7-83-36,3,30,0
7-83-36,3,66,0
7-83-36,3,6,0
7-83-36,3,73,0
7-83-36,3,26,0
83-7,2,36,1
43-9-8-18,4,48,0
43-9-8-18,4,14,0
43-9-8-18,4,12,0
43-9-8-18,4,85,0
43-9-8-18,4,34,0
8-9-43,3,18,1
92,1,67,0
92,1,64,0
92,1,91,0
92,1,51,0
92,1,20,0
39,1,87,0
39,1,44,0
39,1,92,0
39,1,88,0
39,1,76,0
20,1,60,0
20,1,24,0
20,1,47,0
20,1,91,0
20,1,14,0
1,1,77,0
1,1,67,0
1,1,50,0
1,1,88,0
1,1,32,0
48,1,7,0
48,1,55,0
48,1,61,0
48,1,81,0
48,1,5,0
15-36-83-38,4,74,0
15-36-83-38,4,32,0
15-36-83-38,4,4,0
15-36-83-38,4,46,0
15-36-83-38,4,78,0
83-36-15,3,38,1
55,1,47,0
55,1,58,0
55,1,64,0
55,1,60,0
55,1,48,0
31,1,90,0
31,1,35,0
31,1,15,0
31,1,16,0
31,1,19,0
27-20-9,3,40,0
27-20-9,3,89,0
27-20-9,3,67,0
27-20-9,3,39,0
27-20-9,3,98,0
9-20,2,27,1
69-76-72,3,62,0
69-76-72,3,46,0
69-76-72,3,39,0
69-76-72,3,26,0
69-76-72,3,96,0
72-76,2,69,1
25-73,2,90,0
25-73,2,40,0
25-73,2,39,0
25-73,2,48,0
25-73,2,47,0
25,1,73,1
93-98,2,72,0
93-98,2,51,0
93-98,2,58,0
93-98,2,85,0
93-98,2,1,0
93,1,98,1
49-7,2,43,0
49-7,2,70,0
49-7,2,77,0
49-7,2,4,0
49-7,2,26,0
49,1,7,1
70-10,2,28,0
70-10,2,42,0
70-10,2,23,0
70-10,2,63,0
70-10,2,37,0
10,1,70,1
15-27,2,52,0
15-27,2,63,0
15-27,2,29,0
15-27,2,71,0
15-27,2,73,0
27,1,15,1
10,1,36,0
10,1,3,0
10,1,23,0
10,1,78,0
10,1,35,0
53-41-71-95,4,61,0
53-41-71-95,4,1,0
53-41-71-95,4,54,0
53-41-71-95,4,15,0
53-41-71-95,4,69,0
53-71-95,3,41,1
32-67,2,4,0
32-67,2,18,0
32-67,2,3,0
32-67,2,96,0
32-67,2,73,0
32,1,67,1
70-36-10-16-73,5,46,0
70-36-10-16-73,5,75,0
70-36-10-16-73,5,8,0
70-36-10-16-73,5,7,0
70-36-10-16-73,5,45,0
16-10-36-70,4,73,1
38-52,2,54,0
38-52,2,5,0
38-52,2,13,0
38-52,2,7,0
38-52,2,94,0
38,1,52,1
22-92-70-10,4,62,0
22-92-70-10,4,36,0
22-92-70-10,4,60,0
22-92-70-10,4,48,0
22-92-70-10,4,23,0
10-70-22,3,92,1
92,1,66,0
92,1,91,0
92,1,83,0
92,1,63,0
92,1,53,0
27-15-20,3,90,0
27-15-20,3,7,0
27-15-20,3,0,0
27-15-20,3,76,0
27-15-20,3,47,0
27-20,2,15,1
50-18,2,61,0
50-18,2,86,0
50-18,2,10,0
50-18,2,59,0
50-18,2,32,0
50,1,18,1
53-16-41,3,39,0
53-16-41,3,59,0
53-16-41,3,46,0
53-16-41,3,91,0
53-16-41,3,47,0
16-53,2,41,1
19-18,2,45,0
19-18,2,67,0
19-18,2,51,0
19-18,2,77,0
19-18,2,13,0
19,1,18,1
15,1,74,0
15,1,49,0
15,1,44,0
15,1,31,0
15,1,61,0
69-32,2,41,0
69-32,2,76,0
69-32,2,87,0
69-32,2,40,0
69-32,2,80,0
69,1,32,1
53,1,38,0
53,1,97,0
53,1,60,0
53,1,87,0
53,1,55,0
7,1,17,0
7,1,89,0
7,1,0,0
7,1,44,0
7,1,75,0
63-46,2,28,0
63-46,2,25,0
63-46,2,14,0
63-46,2,22,0
63-46,2,81,0
46,1,63,1
44,1,37,0
44,1,23,0
44,1,19,0
44,1,50,0
44,1,72,0
38,1,85,0
38,1,41,0
38,1,94,0
38,1,71,0
38,1,7,0
12,1,24,0
12,1,80,0
12,1,73,0
12,1,81,0
12,1,34,0
54-49,2,90,0
54-49,2,87,0
54-49,2,21,0
54-49,2,74,0
54-49,2,92,0
54,1,49,1
94-83-50-54-58-7,6,80,0
94-83-50-54-58-7,6,12,0
94-83-50-54-58-7,6,33,0
94-83-50-54-58-7,6,81,0
94-83-50-54-58-7,6,23,0
7-50-54-58-94,5,83,1
29-15-44-69-23-60-76-36,8,37,0
29-15-44-69-23-60-76-36,8,78,0
29-15-44-69-23-60-76-36,8,75,0
29-15-44-69-23-60-76-36,8,17,0
29-15-44-69-23-60-76-36,8,11,0
36-44-76-15-23-60-29,7,69,1
19-39,2,80,0
19-39,2,53,0
19-39,2,2,0
19-39,2,85,0
19-39,2,96,0
19,1,39,1
42,1,68,0
42,1,50,0
42,1,34,0
42,1,76,0
42,1,48,0
59,1,25,0
59,1,52,0
59,1,38,0
59,1,8,0
59,1,79,0
20-16,2,69,0
20-16,2,34,0
20-16,2,72,0
20-16,2,73,0
20-16,2,33,0
16,1,20,1
94,1,17,0
94,1,79,0
94,1,99,0
94,1,74,0
94,1,11,0
21-15-20-6,4,65,0
21-15-20-6,4,3,0
21-15-20-6,4,35,0
21-15-20-6,4,59,0
21-15-20-6,4,56,0
21-6-15,3,20,1
57-1-15-7-27,5,24,0
57-1-15-7-27,5,41,0
57-1-15-7-27,5,25,0
57-1-15-7-27,5,44,0
57-1-15-7-27,5,53,0
1-27-57-15,4,7,1
24,1,81,0
24,1,10,0
24,1,65,0
24,1,92,0
24,1,18,0
15,1,76,0
15,1,85,0
15,1,66,0
15,1,88,0
15,1,83,0
31-64,2,94,0
31-64,2,1,0
31-64,2,97,0
31-64,2,43,0
31-64,2,99,0
64,1,31,1
40-92,2,2,0
40-92,2,11,0
40-92,2,70,0
40-92,2,98,0
40-92,2,84,0
40,1,92,1
7,1,29,0
7,1,67,0
7,1,8,0
7,1,32,0
7,1,73,0
7,1,63,0
7,1,96,0
7,1,99,0
7,1,32,0
7,1,9,0
96-6,2,36,0
96-6,2,70,0
96-6,2,47,0
96-6,2,26,0
96-6,2,49,0
96,1,6,1
52-10,2,73,0
52-10,2,79,0
52-10,2,27,0
52-10,2,68,0
52-10,2,14,0
10,1,52,1
23-65,2,21,0
23-65,2,13,0
23-65,2,45,0
23-65,2,80,0
23-65,2,97,0
65,1,23,1
59-48-21,3,40,0
59-48-21,3,93,0
59-48-21,3,95,0
59-48-21,3,16,0
59-48-21,3,7,0
48-21,2,59,1
0-27-15-80-14-2,6,90,0
0-27-15-80-14-2,6,71,0
0-27-15-80-14-2,6,72,0
0-27-15-80-14-2,6,24,0
0-27-15-80-14-2,6,32,0
0-2-14-80-27,5,15,1
89-98-31-61-44,5,55,0
89-98-31-61-44,5,92,0
89-98-31-61-44,5,33,0
89-98-31-61-44,5,80,0
89-98-31-61-44,5,14,0
89-44-61-31,4,98,1
83-36-20,3,76,0
83-36-20,3,42,0
83-36-20,3,11,0
83-36-20,3,71,0
83-36-20,3,50,0
36-20,2,83,1
48-12,2,67,0
48-12,2,49,0
48-12,2,34,0
48-12,2,14,0
48-12,2,36,0
48,1,12,1
72-86-7,3,26,0
72-86-7,3,79,0
72-86-7,3,48,0
72-86-7,3,95,0
72-86-7,3,82,0
86-7,2,72,1
19-49-99-27-9-15,6,88,0
19-49-99-27-9-15,6,52,0
19-49-99-27-9-15,6,24,0
19-49-99-27-9-15,6,40,0
19-49-99-27-9-15,6,97,0
99-9-15-49-27,5,19,1
45,1,99,0
45,1,86,0
45,1,81,0
45,1,42,0
45,1,64,0
24,1,75,0
24,1,76,0
24,1,1,0
24,1,52,0
24,1,11,0
57-40,2,58,0
57-40,2,30,0
57-40,2,18,0
57-40,2,72,0
57-40,2,22,0
57,1,40,1
19-8-15,3,94,0
19-8-15,3,17,0
19-8-15,3,80,0
19-8-15,3,66,0
19-8-15,3,62,0
8-15,2,19,1
26-42,2,32,0
26-42,2,85,0
26-42,2,33,0
26-42,2,7,0
26-42,2,53,0
42,1,26,1
54-5,2,91,0
54-5,2,44,0
54-5,2,77,0
54-5,2,42,0
54-5,2,4,0
54,1,5,1
41-15-7-2-33-58-20-84,8,17,0
41-15-7-2-33-58-20-84,8,72,0
41-15-7-2-33-58-20-84,8,81,0
41-15-7-2-33-58-20-84,8,69,0
41-15-7-2-33-58-20-84,8,19,0
33-2-7-41-15-20-58,7,84,1
51,1,49,0
51,1,29,0
51,1,23,0
51,1,68,0
51,1,87,0
78-76,2,38,0
78-76,2,62,0
78-76,2,32,0
78-76,2,21,0
78-76,2,69,0
78,1,76,1
23-67-15-20,4,80,0
23-67-15-20,4,71,0
23-67-15-20,4,43,0
23-67-15-20,4,98,0
23-67-15-20,4,99,0
67-20-15,3,23,1
56,1,55,0
56,1,23,0
56,1,47,0
56,1,98,0
56,1,39,0
7-2-43,3,47,0
7-2-43,3,67,0
7-2-43,3,48,0
7-2-43,3,23,0
7-2-43,3,59,0
2-43,2,7,1
7-15,2,24,0
7-15,2,34,0
7-15,2,86,0
7-15,2,76,0
7-15,2,81,0
15,1,7,1
40,1,78,0
40,1,32,0
40,1,5,0
40,1,83,0
40,1,51,0
48,1,60,0
48,1,34,0
48,1,5,0
48,1,30,0
48,1,61,0
69-97-4,3,48,0
69-97-4,3,93,0
69-97-4,3,8,0
69-97-4,3,81,0
69-97-4,3,28,0
97-69,2,4,1
9,1,11,0
9,1,72,0
9,1,71,0
9,1,28,0
9,1,33,0
12,1,7,0
12,1,68,0
12,1,50,0
12,1,22,0
12,1,72,0
82-7-54-73,4,78,0
82-7-54-73,4,2,0
82-7-54-73,4,45,0
82-7-54-73,4,14,0
82-7-54-73,4,23,0
73-82-54,3,7,1
11-17,2,20,0
11-17,2,88,0
11-17,2,3,0
11-17,2,56,0
11-17,2,52,0
17,1,11,1
31-78-69,3,48,0
31-78-69,3,81,0
31-78-69,3,49,0
31-78-69,3,92,0
31-78-69,3,35,0
69-78,2,31,1
53,1,65,0
53,1,14,0
53,1,48,0
53,1,23,0
53,1,22,0
15-63,2,49,0
15-63,2,76,0
15-63,2,57,0
15-63,2,26,0
15-63,2,58,0
63,1,15,1
86-15-20,3,17,0
86-15-20,3,83,0
86-15-20,3,84,0
86-15-20,3,72,0
86-15-20,3,93,0
86-15,2,20,1
37-2,2,97,0
37-2,2,10,0
37-2,2,43,0
37-2,2,78,0
37-2,2,70,0
2,1,37,1
15,1,47,0
15,1,58,0
15,1,24,0
15,1,76,0
15,1,72,0
49-9-43,3,70,0
49-9-43,3,90,0
49-9-43,3,6,0
49-9-43,3,34,0
49-9-43,3,28,0
49-9,2,43,1
82-86,2,10,0
82-86,2,38,0
82-86,2,81,0
82-86,2,57,0
82-86,2,71,0
86,1,82,1
19,1,88,0
19,1,48,0
19,1,69,0
19,1,64,0
19,1,58,0
7-58-20-15,4,97,0
7-58-20-15,4,88,0
7-58-20-15,4,18,0
7-58-20-15,4,98,0
7-58-20-15,4,91,0
58-20-7,3,15,1
2-88,2,61,0
2-88,2,33,0
2-88,2,17,0
2-88,2,82,0
2-88,2,12,0
2,1,88,1
95-23,2,31,0
95-23,2,36,0
95-23,2,52,0
95-23,2,7,0
95-23,2,60,0
23,1,95,1
62-67,2,68,0
62-67,2,27,0
62-67,2,52,0
62-67,2,5,0
62-67,2,76,0
67,1,62,1
44-41,2,40,0
44-41,2,29,0
44-41,2,43,0
44-41,2,81,0
44-41,2,61,0
44,1,41,1
43-46,2,57,0
43-46,2,23,0
43-46,2,78,0
43-46,2,92,0
43-46,2,21,0
46,1,43,1
7,1,25,0
7,1,93,0
7,1,98,0
7,1,64,0
7,1,35,0
71-32-6,3,65,0
71-32-6,3,60,0
71-32-6,3,13,0
71-32-6,3,40,0
71-32-6,3,72,0
32-71,2,6,1
68-62-67,3,19,0
68-62-67,3,91,0
68-62-67,3,74,0
68-62-67,3,18,0
68-62-67,3,46,0
67-68,2,62,1
15,1,53,0
15,1,90,0
15,1,8,0
15,1,91,0
15,1,42,0
39-2-47-73-6,5,65,0
39-2-47-73-6,5,41,0
39-2-47-73-6,5,13,0
39-2-47-73-6,5,48,0
39-2-47-73-6,5,8,0
2-47-6-39,4,73,1
9-46-7,3,27,0
9-46-7,3,96,0
9-46-7,3,24,0
9-46-7,3,95,0
9-46-7,3,84,0
46-7,2,9,1
0-2,2,84,0
0-2,2,29,0
0-2,2,30,0
0-2,2,3,0
0-2,2,50,0
2,1,0,1
32-29-48,3,37,0
32-29-48,3,94,0
32-29-48,3,89,0
32-29-48,3,61,0
32-29-48,3,34,0
48-29,2,32,1
90-70-73-10,4,0,0
90-70-73-10,4,42,0
90-70-73-10,4,33,0
90-70-73-10,4,80,0
90-70-73-10,4,1,0
73-90-70,3,10,1
57-16-15-20,4,36,0
57-16-15-20,4,0,0
57-16-15-20,4,87,0
57-16-15-20,4,17,0
57-16-15-20,4,34,0
57-20-15,3,16,1
20-90,2,87,0
20-90,2,22,0
20-90,2,59,0
20-90,2,39,0
20-90,2,31,0
20,1,90,1
15-20,2,68,0
15-20,2,0,0
15-20,2,45,0
15-20,2,76,0
15-20,2,65,0
15,1,20,1
47-11,2,83,0
47-11,2,24,0
47-11,2,28,0
47-11,2,76,0
47-11,2,69,0
47,1,11,1
87,1,69,0
87,1,42,0
87,1,35,0
87,1,45,0
87,1,2,0
24-2-58-9-70-10,6,88,0
24-2-58-9-70-10,6,56,0
24-2-58-9-70-10,6,85,0
24-2-58-9-70-10,6,55,0
24-2-58-9-70-10,6,8,0
2-70-10-24-58,5,9,1
53-88-98,3,84,0
53-88-98,3,66,0
53-88-98,3,70,0
53-88-98,3,35,0
53-88-98,3,21,0
98-53,2,88,1
2,1,65,0
2,1,25,0
2,1,5,0
2,1,68,0
2,1,95,0
37-28,2,44,0
37-28,2,86,0
37-28,2,0,0
37-28,2,56,0
37-28,2,35,0
28,1,37,1
94-9-28,3,81,0
94-9-28,3,1,0
94-9-28,3,87,0
94-9-28,3,66,0
94-9-28,3,14,0
9-94,2,28,1
39-20,2,16,0
39-20,2,66,0
39-20,2,55,0
39-20,2,58,0
39-20,2,90,0
20,1,39,1
21,1,26,0
21,1,85,0
21,1,53,0
21,1,90,0
21,1,11,0
40-3-73-92-90,5,42,0
40-3-73-92-90,5,23,0
40-3-73-92-90,5,51,0
40-3-73-92-90,5,32,0
40-3-73-92-90,5,50,0
73-90-3-92,4,40,1
52-93,2,66,0
52-93,2,92,0
52-93,2,70,0
52-93,2,4,0
52-93,2,64,0
93,1,52,1
21-37-14,3,66,0
21-37-14,3,53,0
21-37-14,3,28,0
21-37-14,3,34,0
21-37-14,3,15,0
37-14,2,21,1
61-74,2,69,0
61-74,2,50,0
61-74,2,35,0
61-74,2,31,0
61-74,2,85,0
74,1,61,1
28-67,2,2,0
28-67,2,49,0
28-67,2,25,0
28-67,2,8,0
28-67,2,52,0
67,1,28,1
32-71,2,15,0
32-71,2,80,0
32-71,2,43,0
32-71,2,52,0
32-71,2,90,0
71,1,32,1
41,1,87,0
41,1,88,0
41,1,58,0
41,1,8,0
41,1,55,0
4-5-15-99-27-20,6,98,0
4-5-15-99-27-20,6,58,0
4-5-15-99-27-20,6,77,0
4-5-15-99-27-20,6,3,0
4-5-15-99-27-20,6,76,0
99-4-15-20-27,5,5,1
42-61,2,68,0
42-61,2,34,0
42-61,2,41,0
42-61,2,10,0
42-61,2,2,0
42,1,61,1
51-21,2,5,0
51-21,2,59,0
51-21,2,11,0
51-21,2,98,0
51-21,2,68,0
21,1,51,1
5-2-43-90-73-30-50-62,8,72,0
5-2-43-90-73-30-50-62,8,56,0
5-2-43-90-73-30-50-62,8,45,0
5-2-43-90-73-30-50-62,8,91,0
5-2-43-90-73-30-50-62,8,9,0
2-5-73-43-50-62-90,7,30,1
20,1,62,0
20,1,18,0
20,1,1,0
20,1,23,0
20,1,19,0
67,1,90,0
67,1,20,0
67,1,28,0
67,1,2,0
67,1,59,0
20-15,2,38,0
20-15,2,30,0
20-15,2,82,0
20-15,2,56,0
20-15,2,26,0
15,1,20,1
7-48-5,3,46,0
7-48-5,3,61,0
7-48-5,3,85,0
7-48-5,3,81,0
7-48-5,3,43,0
5-7,2,48,1
2-86-82-77-38,5,29,0
2-86-82-77-38,5,69,0
2-86-82-77-38,5,71,0
2-86-82-77-38,5,53,0
2-86-82-77-38,5,10,0
2-82-77-86,4,38,1
92-93,2,15,0
92-93,2,99,0
92-93,2,23,0
92-93,2,72,0
92-93,2,65,0
93,1,92,1
19,1,99,0
19,1,49,0
19,1,43,0
19,1,81,0
19,1,17,0
37-0-7-62-18,5,36,0
37-0-7-62-18,5,71,0
37-0-7-62-18,5,30,0
37-0-7-62-18,5,43,0
37-0-7-62-18,5,75,0
0-18-62-7,4,37,1
26,1,59,0
26,1,28,0
26,1,55,0
26,1,78,0
26,1,56,0
52,1,99,0
52,1,22,0
52,1,27,0
52,1,73,0
52,1,15,0
20,1,85,0
20,1,39,0
20,1,74,0
20,1,42,0
20,1,7,0
89-97-67,3,62,0
89-97-67,3,60,0
89-97-67,3,74,0
89-97-67,3,70,0
89-97-67,3,86,0
89-97,2,67,1
44,1,37,0
44,1,83,0
44,1,67,0
44,1,33,0
44,1,29,0
43,1,10,0
43,1,31,0
43,1,95,0
43,1,70,0
43,1,93,0
10,1,76,0
10,1,48,0
10,1,14,0
10,1,71,0
10,1,8,0
4,1,5,0
4,1,24,0
4,1,76,0
4,1,66,0
4,1,11,0
53,1,3,0
53,1,9,0
53,1,46,0
53,1,10,0
53,1,2,0
4-14-91,3,27,0
4-14-91,3,54,0
4-14-91,3,55,0
4-14-91,3,92,0
4-14-91,3,2,0
91-14,2,4,1
32-69,2,19,0
32-69,2,45,0
32-69,2,16,0
32-69,2,6,0
32-69,2,57,0
69,1,32,1
19-20,2,99,0
19-20,2,68,0
19-20,2,41,0
19-20,2,90,0
19-20,2,36,0
20,1,19,1
20,1,66,0
20,1,88,0
20,1,61,0
20,1,52,0
20,1,93,0
24-11-96-94,4,67,0
24-11-96-94,4,1,0
24-11-96-94,4,2,0
24-11-96-94,4,31,0
24-11-96-94,4,54,0
24-11-94,3,96,1
70-9-52,3,31,0
70-9-52,3,59,0
70-9-52,3,27,0
70-9-52,3,28,0
70-9-52,3,23,0
9-52,2,70,1
43,1,21,0
43,1,69,0
43,1,11,0
43,1,86,0
43,1,47,0
9-50,2,26,0
9-50,2,44,0
9-50,2,22,0
9-50,2,90,0
9-50,2,4,0
9,1,50,1
71,1,87,0
71,1,52,0
71,1,3,0
71,1,75,0
71,1,11,0
33-95,2,21,0
33-95,2,13,0
33-95,2,18,0
33-95,2,73,0
33-95,2,54,0
33,1,95,1
87-49,2,15,0
87-49,2,66,0
87-49,2,34,0
87-49,2,19,0
87-49,2,75,0
49,1,87,1
40,1,87,0
40,1,98,0
40,1,96,0
40,1,14,0
40,1,86,0
1-39-19-91,4,84,0
1-39-19-91,4,31,0
1-39-19-91,4,96,0
1-39-19-91,4,77,0
1-39-19-91,4,95,0
1-91-39,3,19,1
20,1,87,0
20,1,28,0
20,1,3,0
20,1,58,0
20,1,79,0
20-2-27-15,4,19,0
20-2-27-15,4,13,0
20-2-27-15,4,79,0
20-2-27-15,4,68,0
20-2-27-15,4,59,0
2-27-20,3,15,1
40-84,2,77,0
40-84,2,3,0
40-84,2,80,0
40-84,2,57,0
40-84,2,36,0
40,1,84,1
90,1,38,0
90,1,74,0
90,1,82,0
90,1,55,0
90,1,48,0
81-33,2,66,0
81-33,2,12,0
81-33,2,29,0
81-33,2,60,0
81-33,2,16,0
33,1,81,1
71-73-6,3,90,0
71-73-6,3,89,0
71-73-6,3,77,0
71-73-6,3,18,0
71-73-6,3,27,0
73-71,2,6,1
20,1,69,0
20,1,30,0
20,1,46,0
20,1,89,0
20,1,99,0
38,1,7,0
38,1,41,0
38,1,75,0
38,1,17,0
38,1,48,0
9-67,2,49,0
9-67,2,4,0
9-67,2,61,0
9-67,2,23,0
9-67,2,44,0
67,1,9,1
43,1,37,0
43,1,50,0
43,1,64,0
43,1,81,0
43,1,53,0
16,1,21,0
16,1,42,0
16,1,64,0
16,1,57,0
16,1,2,0
19,1,24,0
19,1,59,0
19,1,58,0
19,1,57,0
19,1,6,0
23-78-15-20,4,82,0
23-78-15-20,4,22,0
23-78-15-20,4,37,0
23-78-15-20,4,63,0
23-78-15-20,4,89,0
20-23-15,3,78,1
12-20,2,79,0
12-20,2,6,0
12-20,2,91,0
12-20,2,42,0
12-20,2,33,0
20,1,12,1
53,1,50,0
53,1,72,0
53,1,96,0
53,1,61,0
53,1,60,0
52-22-4,3,12,0
52-22-4,3,55,0
52-22-4,3,35,0
52-22-4,3,33,0
52-22-4,3,86,0
52-22,2,4,1
35,1,53,0
35,1,13,0
35,1,1,0
35,1,98,0
35,1,88,0
61,1,88,0
61,1,50,0
61,1,67,0
61,1,21,0
61,1,31,0
96,1,33,0
96,1,23,0
96,1,63,0
96,1,78,0
96,1,55,0
73-76-23-32,4,42,0
73-76-23-32,4,66,0
73-76-23-32,4,64,0
73-76-23-32,4,68,0
73-76-23-32,4,27,0
73-76-23,3,32,1
54-82-58-7-15-30-20,7,23,0
54-82-58-7-15-30-20,7,57,0
54-82-58-7-15-30-20,7,11,0
54-82-58-7-15-30-20,7,13,0
54-82-58-7-15-30-20,7,75,0
7-15-82-20-54-30,6,58,1
97,1,46,0
97,1,22,0
97,1,55,0
97,1,63,0
97,1,76,0
58,1,16,0
58,1,65,0
58,1,71,0
58,1,68,0
58,1,57,0
53-91-36,3,92,0
53-91-36,3,8,0
53-91-36,3,59,0
53-91-36,3,12,0
53-91-36,3,0,0
91-36,2,53,1
9-43,2,25,0
9-43,2,93,0
9-43,2,17,0
9-43,2,33,0
9-43,2,53,0
9,1,43,1
89-97,2,66,0
89-97,2,19,0
89-97,2,25,0
89-97,2,96,0
89-97,2,13,0
89,1,97,1
84,1,85,0
84,1,45,0
84,1,11,0
84,1,18,0
84,1,38,0
7,1,45,0
7,1,85,0
7,1,99,0
7,1,40,0
7,1,35,0
73,1,8,0
73,1,2,0
73,1,34,0
73,1,53,0
73,1,3,0
40-7-14-6,4,47,0
40-7-14-6,4,50,0
40-7-14-6,4,20,0
40-7-14-6,4,17,0
40-7-14-6,4,43,0
40-6-7,3,14,1
73-3,2,30,0
73-3,2,23,0
73-3,2,49,0
73-3,2,12,0
73-3,2,32,0
3,1,73,1
4,1,46,0
4,1,79,0
4,1,63,0
4,1,41,0
4,1,88,0
10-19,2,27,0
10-19,2,53,0
10-19,2,97,0
10-19,2,52,0
10-19,2,72,0
19,1,10,1
67,1,95,0
67,1,22,0
67,1,94,0
67,1,88,0
67,1,28,0
32-69,2,13,0
32-69,2,95,0
32-69,2,99,0
32-69,2,4,0
32-69,2,55,0
32,1,69,1
52-82-7-15-20-74,6,48,0
52-82-7-15-20-74,6,73,0
52-82-7-15-20-74,6,33,0
52-82-7-15-20-74,6,99,0
52-82-7-15-20-74,6,98,0
74-15-82-20-52,5,7,1
2,1,93,0
2,1,60,0
2,1,51,0
2,1,41,0
2,1,32,0
19-52-7-54,4,38,0
19-52-7-54,4,26,0
19-52-7-54,4,88,0
19-52-7-54,4,77,0
19-52-7-54,4,33,0
19-52-7,3,54,1
10-85-70-40,4,87,0
10-85-70-40,4,65,0
10-85-70-40,4,36,0
10-85-70-40,4,23,0
10-85-70-40,4,71,0
10-85-70,3,40,1
28-10-2-27-99-40,6,17,0
28-10-2-27-99-40,6,59,0
28-10-2-27-99-40,6,56,0
28-10-2-27-99-40,6,9,0
28-10-2-27-99-40,6,69,0
2-99-40-10-27,5,28,1
40,1,90,0
40,1,13,0
40,1,0,0
40,1,82,0
40,1,81,0
65,1,26,0
65,1,12,0
65,1,22,0
65,1,72,0
65,1,35,0
81-29-58,3,95,0
81-29-58,3,77,0
81-29-58,3,6,0
81-29-58,3,15,0
81-29-58,3,30,0
81-58,2,29,1
62,1,88,0
62,1,96,0
62,1,10,0
62,1,33,0
62,1,73,0
15-38-73,3,96,0
15-38-73,3,67,0
15-38-73,3,22,0
15-38-73,3,0,0
15-38-73,3,51,0
73-15,2,38,1
24,1,73,0
24,1,43,0
24,1,21,0
24,1,42,0
24,1,39,0
69-61,2,29,0
69-61,2,91,0
69-61,2,92,0
69-61,2,30,0
69-61,2,25,0
61,1,69,1
59,1,57,0
59,1,77,0
59,1,28,0
59,1,1,0
59,1,74,0
23-40,2,90,0
23-40,2,95,0
23-40,2,24,0
23-40,2,91,0
23-40,2,30,0
23,1,40,1
7,1,57,0
7,1,78,0
7,1,67,0
7,1,47,0
7,1,29,0
20,1,17,0
20,1,86,0
20,1,42,0
20,1,53,0
20,1,44,0
44-6-34-17,4,16,0
44-6-34-17,4,85,0
44-6-34-17,4,95,0
44-6-34-17,4,89,0
44-6-34-17,4,41,0
17-34-6,3,44,1
65,1,6,0
65,1,94,0
65,1,12,0
65,1,26,0
65,1,39,0
35,1,40,0
35,1,83,0
35,1,70,0
35,1,63,0
35,1,32,0
43-50,2,35,0
43-50,2,9,0
43-50,2,28,0
43-50,2,27,0
43-50,2,53,0
43,1,50,1
15-73-2,3,82,0
15-73-2,3,0,0
15-73-2,3,85,0
15-73-2,3,17,0
15-73-2,3,63,0
2-15,2,73,1
24-44-64,3,4,0
24-44-64,3,45,0
24-44-64,3,96,0
24-44-64,3,41,0
24-44-64,3,70,0
24-64,2,44,1
23-9,2,33,0
23-9,2,43,0
23-9,2,64,0
23-9,2,5,0
23-9,2,49,0
9,1,23,1
6,1,76,0
6,1,62,0
6,1,1,0
6,1,44,0
6,1,71,0
6,1,99,0
6,1,45,0
6,1,56,0
6,1,80,0
6,1,41,0
11,1,74,0
11,1,32,0
11,1,10,0
11,1,64,0
11,1,25,0
76-81,2,3,0
76-81,2,19,0
76-81,2,49,0
76-81,2,30,0
76-81,2,25,0
81,1,76,1
60-61-44,3,55,0
60-61-44,3,13,0
60-61-44,3,84,0
60-61-44,3,53,0
60-61-44,3,82,0
44-61,2,60,1
25,1,55,0
25,1,15,0
25,1,20,0
25,1,26,0
25,1,89,0
48,1,6,0
48,1,43,0
48,1,84,0
48,1,59,0
48,1,72,0
15,1,3,0
15,1,39,0
15,1,35,0
15,1,22,0
15,1,37,0
1-14-13-20,4,90,0
1-14-13-20,4,33,0
1-14-13-20,4,74,0
1-14-13-20,4,16,0
1-14-13-20,4,99,0
1-20-13,3,14,1
14,1,90,0
14,1,2,0
14,1,72,0
14,1,35,0
14,1,21,0
16-9,2,88,0
16-9,2,40,0
16-9,2,58,0
16-9,2,53,0
16-9,2,87,0
9,1,16,1
93-40-5-90-0-2-14-9-99-27,10,37,0
93-40-5-90-0-2-14-9-99-27,10,50,0
93-40-5-90-0-2-14-9-99-27,10,41,0
93-40-5-90-0-2-14-9-99-27,10,55,0
93-40-5-90-0-2-14-9-99-27,10,81,0
0-2-5-40-9-14-90-27-93,9,99,1
2-20,2,35,0
2-20,2,1,0
2-20,2,4,0
2-20,2,66,0
2-20,2,30,0
2,1,20,1
0-15,2,29,0
0-15,2,72,0
0-15,2,2,0
0-15,2,85,0
0-15,2,13,0
0,1,15,1
52-7-58-2,4,28,0
52-7-58-2,4,10,0
52-7-58-2,4,92,0
52-7-58-2,4,42,0
52-7-58-2,4,14,0
2-52-7,3,58,1
14-2,2,17,0
14-2,2,7,0
14-2,2,22,0
14-2,2,9,0
14-2,2,76,0
14,1,2,1
51-7-54-40,4,66,0
51-7-54-40,4,43,0
