itemSet,target,conversion,setSize
[20],43,1.0,1
"[67, 7, 9, 99, 27, 20, 15, 21]",12,1.0,8
[70],85,1.0,1
"[24, 66]",81,1.0,2
[6],72,1.0,1
"[7, 67, 27, 99, 73]",15,1.0,5
"[15, 82, 41, 20, 7]",49,1.0,5
"[7, 55]",65,1.0,2
"[52, 7]",82,1.0,2
[38],20,1.0,1
"[9, 50, 43, 77, 18]",5,1.0,5
"[52, 15]",20,1.0,2
[17],4,1.0,1
"[57, 15, 99, 20]",2,1.0,4
"[98, 9]",89,1.0,2
"[57, 21, 7, 27, 20, 6, 2]",82,1.0,7
[20],15,1.0,1
"[24, 75]",52,1.0,2
[5],8,1.0,1
[19],43,1.0,1
"[91, 18]",2,1.0,2
"[20, 15, 7, 37, 14]",27,1.0,5
"[87, 86, 7]",15,1.0,3
"[95, 14, 65]",2,1.0,3
"[7, 58, 74, 62]",54,1.0,4
"[7, 27, 83, 92]",2,1.0,4
[98],11,1.0,1
[29],24,1.0,1
[1],7,1.0,1
[26],25,1.0,1
"[46, 43]",9,1.0,2
[34],64,1.0,1
[56],62,1.0,1
[27],90,1.0,1
"[7, 9, 43]",46,1.0,3
[20],15,1.0,1
"[49, 15]",7,1.0,2
[20],15,1.0,1
[10],77,1.0,1
"[22, 5]",12,1.0,2
[15],74,1.0,1
[66],32,1.0,1
"[63, 15]",27,1.0,2
"[38, 22]",17,1.0,2
[7],52,1.0,1
"[22, 15]",52,1.0,2
"[2, 0]",17,1.0,2
[62],48,1.0,1
"[27, 99, 19]",2,1.0,3
"[2, 20, 99, 27]",15,1.0,4
[20],15,1.0,1
"[7, 41, 71]",74,1.0,3
"[82, 7, 15, 67]",20,1.0,4
[96],42,1.0,1
[75],61,1.0,1
[61],69,1.0,1
[98],89,1.0,1
"[20, 88, 9]",36,1.0,3
"[52, 17]",82,1.0,2
[61],24,1.0,1
[29],41,1.0,1
[65],64,1.0,1
[46],43,1.0,1
[20],15,1.0,1
"[76, 69, 5, 35, 14]",7,1.0,5
"[83, 43]",88,1.0,2
[63],21,1.0,1
[46],52,1.0,1
[42],68,1.0,1
"[95, 65, 76, 23]",70,1.0,4
"[93, 29, 41]",66,1.0,3
"[67, 73, 1]",28,1.0,3
"[82, 41]",84,1.0,2
"[46, 62]",43,1.0,2
"[9, 12, 20, 15]",77,1.0,4
"[15, 0, 20]",2,1.0,3
"[73, 10, 21, 2]",3,1.0,4
[6],32,1.0,1
[10],70,1.0,1
[30],9,1.0,1
"[62, 74, 43, 46]",40,1.0,4
[2],14,1.0,1
[63],10,1.0,1
"[52, 12, 49, 7, 5]",6,1.0,5
[9],4,1.0,1
[4],32,1.0,1
[7],31,1.0,1
"[70, 35, 4]",10,1.0,3
"[57, 7]",30,1.0,2
"[82, 18]",50,1.0,2
"[46, 9]",43,1.0,2
"[69, 32]",60,1.0,2
"[12, 52, 17]",38,1.0,3
[21],44,1.0,1
"[27, 20]",15,1.0,2
"[90, 39]",10,1.0,2
[10],73,1.0,1
"[23, 62, 45, 76]",84,1.0,4
[8],15,1.0,1
[2],20,1.0,1
[77],72,1.0,1
[25],19,1.0,1
"[2, 20]",27,1.0,2
"[58, 20]",7,1.0,2
"[24, 51, 54, 69, 76, 81]",65,1.0,6
"[70, 10]",6,1.0,2
"[31, 73, 29, 60]",88,1.0,4
"[86, 58, 5]",67,1.0,3
"[24, 15, 20]",27,1.0,3
[7],2,1.0,1
[53],20,1.0,1
"[15, 99]",27,1.0,2
[15],52,1.0,1
[35],10,1.0,1
[43],46,1.0,1
"[2, 0, 37, 14, 80]",88,1.0,5
"[15, 2, 7, 6]",20,1.0,4
"[53, 75]",24,1.0,2
[87],77,1.0,1
"[15, 7]",52,1.0,2
"[9, 50, 43, 62]",67,1.0,4
[40],28,1.0,1
[72],14,1.0,1
[43],9,1.0,1
"[36, 43]",46,1.0,2
[40],67,1.0,1
[19],48,1.0,1
"[52, 16]",49,1.0,2
"[19, 49]",57,1.0,2
[71],41,1.0,1
"[7, 71, 48, 9, 49]",86,1.0,5
"[45, 23, 85, 50, 6, 87, 1, 15]",18,1.0,8
[2],21,1.0,1
[44],69,1.0,1
[7],2,1.0,1
"[21, 86]",2,1.0,2
[30],15,1.0,1
"[37, 39, 50]",43,1.0,3
"[21, 17, 15, 1, 19]",7,1.0,5
"[21, 20]",63,1.0,2
"[51, 88, 36]",48,1.0,3
[34],29,1.0,1
"[20, 23]",58,1.0,2
[15],20,1.0,1
"[89, 10]",59,1.0,2
[19],10,1.0,1
"[15, 27, 99, 9, 43]",67,1.0,5
"[30, 8, 1, 19]",68,1.0,4
"[82, 0, 10]",7,1.0,3
"[4, 50, 2, 18]",1,1.0,4
"[48, 24, 23, 66]",98,1.0,4
[15],12,1.0,1
"[2, 15]",49,1.0,2
"[85, 8]",88,1.0,2
[19],4,1.0,1
[57],51,1.0,1
[7],52,1.0,1
[74],15,1.0,1
[4],71,1.0,1
"[24, 76, 78, 81, 2, 68, 79, 41, 29, 45, 66, 17, 69, 65]",23,1.0,14
"[91, 21, 36, 92]",41,1.0,4
"[68, 65, 31, 91, 4]",36,1.0,5
"[2, 7, 10, 92]",70,1.0,4
"[30, 87, 9]",2,1.0,3
[20],15,1.0,1
"[49, 27, 15, 20]",2,1.0,4
"[43, 83, 46, 7]",9,1.0,4
[67],9,1.0,1
[85],75,1.0,1
"[76, 69]",23,1.0,2
[8],19,1.0,1
[77],52,1.0,1
[33],95,1.0,1
"[66, 61, 45, 78, 74]",23,1.0,5
[29],41,1.0,1
"[10, 92]",9,1.0,2
"[16, 82]",10,1.0,2
[83],36,1.0,1
"[47, 73, 6]",22,1.0,3
"[24, 78, 4]",23,1.0,3
"[47, 19, 39, 2, 27, 9]",70,1.0,6
[73],67,1.0,1
[66],71,1.0,1
[33],11,1.0,1
[2],7,1.0,1
[26],79,1.0,1
"[27, 65, 32]",99,1.0,3
[52],86,1.0,1
[14],2,1.0,1
"[15, 7, 73, 20]",37,1.0,4
"[59, 11, 33]",66,1.0,3
[2],0,1.0,1
"[49, 99, 20, 15]",19,1.0,4
"[83, 36]",57,1.0,2
[71],15,1.0,1
"[97, 15]",73,1.0,2
[15],48,1.0,1
[2],13,1.0,1
[27],20,1.0,1
"[84, 30, 83, 36]",12,1.0,4
"[9, 48]",30,1.0,2
[73],20,1.0,1
[20],15,1.0,1
"[3, 65, 33]",16,1.0,3
"[45, 32, 23, 76, 69, 6]",44,1.0,6
[8],15,1.0,1
[62],55,1.0,1
[80],48,1.0,1
[20],15,1.0,1
"[6, 15, 77, 75]",52,1.0,4
[54],7,1.0,1
[53],72,1.0,1
[56],17,1.0,1
[15],52,1.0,1
"[82, 83, 94]",7,1.0,3
"[36, 73]",94,1.0,2
[58],55,1.0,1
"[83, 46, 43]",9,1.0,3
[9],34,1.0,1
[49],77,1.0,1
"[89, 81, 61, 78, 60, 69]",64,1.0,6
[32],76,1.0,1
"[82, 7, 58]",2,1.0,3
[20],15,1.0,1
"[45, 23, 60]",69,1.0,3
[18],50,1.0,1
"[48, 94, 75]",10,1.0,3
[2],7,1.0,1
[20],15,1.0,1
"[94, 27, 15, 85]",99,1.0,4
[46],51,1.0,1
[20],15,1.0,1
"[3, 58]",7,1.0,2
"[12, 11, 23, 31]",60,1.0,4
"[44, 67, 73, 3, 11]",94,1.0,5
"[89, 67]",84,1.0,2
"[14, 37]",18,1.0,2
[74],3,1.0,1
"[30, 43, 46]",51,1.0,3
"[53, 12, 27, 15, 20]",2,1.0,5
[3],20,1.0,1
[41],79,1.0,1
[50],43,1.0,1
[20],15,1.0,1
"[9, 46]",24,1.0,2
[34],29,1.0,1
"[31, 78, 69]",24,1.0,3
"[9, 99, 94]",27,1.0,3
[90],15,1.0,1
"[3, 22, 40, 75]",89,1.0,4
[20],15,1.0,1
[69],76,1.0,1
"[14, 16]",2,1.0,2
"[31, 69, 60, 78, 2, 14]",76,1.0,6
[19],2,1.0,1
[15],20,1.0,1
[43],12,1.0,1
[24],29,1.0,1
"[14, 63, 93]",0,1.0,3
[30],9,1.0,1
[48],89,1.0,1
"[53, 94]",20,1.0,2
"[86, 65, 59, 32]",82,1.0,4
"[41, 69, 76]",62,1.0,3
"[7, 86, 50]",18,1.0,3
"[41, 20]",89,1.0,2
[9],43,1.0,1
[0],2,1.0,1
"[49, 2, 7]",20,1.0,3
"[82, 52]",87,1.0,2
"[1, 7, 2, 51, 19, 50, 20, 15]",18,1.0,8
[12],21,1.0,1
[2],47,1.0,1
[52],49,1.0,1
"[85, 10]",70,1.0,2
[9],10,1.0,1
"[67, 6]",24,1.0,2
"[44, 29, 31, 25, 26, 97, 23]",69,1.0,7
[18],50,1.0,1
"[20, 69]",96,1.0,2
[97],29,1.0,1
[20],15,1.0,1
[90],57,1.0,1
"[49, 67, 2]",5,1.0,3
"[2, 7, 51, 94]",30,1.0,4
"[59, 10]",85,1.0,2
"[9, 7, 80, 99, 15, 27]",2,1.0,6
[47],80,1.0,1
[62],63,1.0,1
[67],18,1.0,1
[8],19,1.0,1
[12],15,1.0,1
[29],38,1.0,1
"[20, 19]",52,1.0,2
[95],33,1.0,1
"[85, 9]",15,1.0,2
"[20, 82, 77]",86,1.0,3
"[53, 78, 64, 46]",43,1.0,4
[20],1,1.0,1
"[20, 56]",16,1.0,2
[55],93,1.0,1
[85],59,1.0,1
"[86, 82, 7, 49]",2,1.0,4
[37],15,1.0,1
"[23, 32]",45,1.0,2
[82],7,1.0,1
"[30, 59]",85,1.0,2
[58],15,1.0,1
"[15, 20, 99]",27,1.0,3
"[36, 21]",16,1.0,2
"[82, 86, 7]",93,1.0,3
[2],48,1.0,1
[32],23,1.0,1
"[71, 69, 44, 45, 48, 76, 41, 32]",23,1.0,8
"[57, 19, 36]",8,1.0,3
"[25, 9]",18,1.0,2
[7],58,1.0,1
"[46, 4]",43,1.0,2
[34],15,1.0,1
[91],14,1.0,1
[36],91,1.0,1
"[49, 51]",2,1.0,2
[48],9,1.0,1
"[49, 57]",16,1.0,2
"[50, 13, 14, 67]",2,1.0,4
"[85, 83]",36,1.0,2
"[15, 5, 21, 20, 93]",58,1.0,5
"[0, 82, 3]",73,1.0,3
[82],15,1.0,1
[15],72,1.0,1
[65],29,1.0,1
"[66, 44, 61, 76, 75]",69,1.0,5
"[91, 36]",8,1.0,2
"[15, 20, 0, 14]",37,1.0,4
"[15, 20, 0, 7]",2,1.0,4
"[85, 22, 48, 72]",57,1.0,4
[7],2,1.0,1
"[85, 20]",57,1.0,2
"[31, 61, 23, 73, 65, 42, 79]",93,1.0,7
"[20, 15]",7,1.0,2
"[38, 20, 15, 62]",52,1.0,4
[14],0,1.0,1
[32],89,1.0,1
[40],20,1.0,1
"[47, 89, 73, 92]",40,1.0,4
"[39, 50]",2,1.0,2
"[47, 7, 38, 49, 15, 20]",86,1.0,6
"[49, 7]",52,1.0,2
[19],8,1.0,1
[50],18,1.0,1
"[8, 19, 43, 50]",15,1.0,4
"[15, 14, 2]",80,1.0,3
[9],92,1.0,1
"[43, 20]",51,1.0,2
"[0, 70, 2]",10,1.0,3
"[25, 48]",26,1.0,2
[10],70,1.0,1
[83],10,1.0,1
"[34, 32]",71,1.0,2
"[70, 10, 52]",19,1.0,3
"[82, 2, 20]",15,1.0,3
[95],20,1.0,1
"[53, 70]",19,1.0,2
[57],52,1.0,1
[42],44,1.0,1
"[20, 15, 21]",27,1.0,3
[15],24,1.0,1
"[53, 32]",60,1.0,2
"[65, 73, 3, 93, 78, 11]",23,1.0,6
"[62, 52, 9, 46, 43]",7,1.0,5
[97],65,1.0,1
[22],19,1.0,1
[11],24,1.0,1
[19],48,1.0,1
"[72, 40]",59,1.0,2
"[62, 20]",15,1.0,2
"[86, 82]",0,1.0,2
"[30, 22, 7, 49, 38, 94]",86,1.0,6
"[15, 16]",7,1.0,2
"[7, 70, 10]",52,1.0,3
"[54, 7]",87,1.0,2
"[36, 15]",47,1.0,2
[7],82,1.0,1
"[15, 12]",63,1.0,2
[70],10,1.0,1
[73],93,1.0,1
"[28, 15, 20]",5,1.0,3
[7],51,1.0,1
[27],80,1.0,1
[49],7,1.0,1
[43],19,1.0,1
"[20, 7, 49]",15,1.0,3
[34],9,1.0,1
"[27, 39]",2,1.0,2
"[41, 12, 32, 89]",53,1.0,4
"[60, 78]",69,1.0,2
"[95, 41, 34]",42,1.0,3
[20],15,1.0,1
[45],59,1.0,1
[98],32,1.0,1
"[17, 61]",69,1.0,2
[61],29,1.0,1
[9],83,1.0,1
"[46, 43]",52,1.0,2
[96],64,1.0,1
[22],38,1.0,1
"[2, 19, 20, 15]",49,1.0,4
"[27, 82, 15, 20]",5,1.0,4
[7],20,1.0,1
"[33, 62]",67,1.0,2
[81],95,1.0,1
"[78, 61]",69,1.0,2
"[99, 20, 15]",27,1.0,3
"[32, 8, 65, 40]",60,1.0,4
"[7, 49, 5]",82,1.0,3
[67],85,1.0,1
[34],89,1.0,1
[20],15,1.0,1
[15],20,1.0,1
[29],24,1.0,1
"[61, 69]",33,1.0,2
"[10, 38]",70,1.0,2
[46],56,1.0,1
"[15, 7]",87,1.0,2
"[3, 93]",59,1.0,2
"[78, 69]",56,1.0,2
"[98, 23, 65, 32, 75, 40, 41]",79,1.0,7
[67],73,1.0,1
"[62, 27, 9, 43, 49]",7,1.0,5
[15],20,1.0,1
[67],62,1.0,1
"[69, 83]",65,1.0,2
"[61, 89, 26, 41, 69]",23,1.0,5
"[92, 91]",38,1.0,2
"[52, 15, 49]",7,1.0,3
"[21, 85, 83]",36,1.0,3
[95],41,1.0,1
[85],21,1.0,1
"[7, 51]",54,1.0,2
"[91, 50]",28,1.0,2
"[94, 15, 3, 20]",83,1.0,4
[16],20,1.0,1
[7],82,1.0,1
[5],59,1.0,1
[48],9,1.0,1
[71],23,1.0,1
"[0, 59]",14,1.0,2
"[32, 40, 45, 23]",89,1.0,4
[41],29,1.0,1
"[72, 74]",5,1.0,2
"[15, 20]",22,1.0,2
[38],52,1.0,1
[77],57,1.0,1
"[50, 8, 19]",43,1.0,3
[15],20,1.0,1
"[23, 44, 24, 45, 64, 32, 71, 60]",69,1.0,8
"[86, 7, 15]",20,1.0,3
"[25, 26, 9, 12, 41, 73, 89, 49]",3,1.0,8
"[33, 23, 65, 41, 31]",44,1.0,5
[15],20,1.0,1
"[2, 24]",68,1.0,2
"[44, 60, 61, 29]",23,1.0,4
[4],10,1.0,1
[59],11,1.0,1
"[24, 99, 73, 20, 15]",27,1.0,5
[65],23,1.0,1
[31],78,1.0,1
"[27, 20]",15,1.0,2
[58],24,1.0,1
"[5, 11]",97,1.0,2
"[18, 12, 57, 91, 37, 50, 20, 0, 2, 14, 7]",15,1.0,11
[10],5,1.0,1
"[31, 9, 34, 23, 78, 26, 81]",44,1.0,7
[57],49,1.0,1
"[24, 11, 56, 20]",15,1.0,4
[72],58,1.0,1
[29],66,1.0,1
[98],4,1.0,1
"[20, 35]",15,1.0,2
"[81, 74]",23,1.0,2
"[68, 42, 45, 78, 60, 69, 76, 23, 33]",88,1.0,9
[52],53,1.0,1
"[8, 27, 74, 20, 67]",99,1.0,5
[95],81,1.0,1
"[19, 18]",50,1.0,2
"[43, 58]",88,1.0,2
"[2, 21]",63,1.0,2
"[44, 40, 73]",95,1.0,3
[8],7,1.0,1
"[10, 61, 23]",71,1.0,3
[17],14,1.0,1
[20],15,1.0,1
[15],77,1.0,1
[34],89,1.0,1
"[99, 20, 12, 40]",27,1.0,4
"[84, 11, 20]",97,1.0,3
[20],15,1.0,1
"[53, 13]",14,1.0,2
"[0, 2, 7, 27, 99, 9]",47,1.0,6
"[44, 42, 71]",9,1.0,3
"[71, 67, 79]",4,1.0,3
"[7, 15, 99]",20,1.0,3
[65],10,1.0,1
"[42, 71, 88]",95,1.0,3
[15],20,1.0,1
"[71, 32, 60, 69]",76,1.0,4
[30],48,1.0,1
"[80, 35]",15,1.0,2
"[50, 18]",9,1.0,2
[27],15,1.0,1
[15],74,1.0,1
"[59, 11, 89]",71,1.0,3
"[15, 5]",20,1.0,2
[4],64,1.0,1
"[49, 57, 5, 2]",12,1.0,4
[60],78,1.0,1
"[2, 7, 73]",67,1.0,3
"[97, 60]",69,1.0,2
"[58, 52, 27]",15,1.0,3
"[13, 50, 18]",59,1.0,3
"[7, 10, 73]",70,1.0,3
[15],52,1.0,1
"[7, 58, 15]",19,1.0,3
[15],20,1.0,1
[72],30,1.0,1
"[94, 20, 27]",15,1.0,3
"[99, 27, 15]",20,1.0,3
[79],65,1.0,1
[29],41,1.0,1
"[13, 20]",14,1.0,2
"[46, 9]",43,1.0,2
"[11, 41, 44, 45, 67]",84,1.0,5
"[7, 14]",2,1.0,2
"[43, 50, 67]",57,1.0,3
"[28, 14, 0, 63, 21]",53,1.0,5
[59],11,1.0,1
"[7, 15, 20]",4,1.0,3
"[94, 83]",12,1.0,2
[80],51,1.0,1
[98],75,1.0,1
"[25, 98, 45, 9, 81, 76, 32, 23]",65,1.0,8
"[7, 9]",49,1.0,2
"[19, 27, 15]",20,1.0,3
"[59, 52]",9,1.0,2
"[15, 82, 7]",9,1.0,3
"[99, 27, 0]",7,1.0,3
[52],77,1.0,1
"[2, 57, 7]",82,1.0,3
"[85, 83, 52]",9,1.0,3
[1],19,1.0,1
"[99, 93]",27,1.0,2
"[72, 49, 7]",2,1.0,3
"[59, 85, 73]",3,1.0,3
"[49, 7]",87,1.0,2
[35],11,1.0,1
[59],15,1.0,1
"[32, 76, 79]",23,1.0,3
[46],43,1.0,1
"[38, 52, 15, 22]",47,1.0,4
"[46, 57]",63,1.0,2
[50],43,1.0,1
"[32, 41, 29, 42, 76, 78, 69]",60,1.0,7
"[73, 10, 92]",12,1.0,3
"[2, 22, 62]",5,1.0,3
"[67, 7, 43, 21, 9, 6]",46,1.0,6
[85],69,1.0,1
"[55, 43]",11,1.0,2
"[84, 31, 69, 76, 23, 45, 32, 65, 64]",41,1.0,9
"[67, 62, 7]",15,1.0,3
"[70, 10, 62]",63,1.0,3
[2],10,1.0,1
[76],23,1.0,1
"[65, 89, 68]",2,1.0,3
[89],66,1.0,1
[36],83,1.0,1
[83],36,1.0,1
"[15, 20]",43,1.0,2
[21],63,1.0,1
"[36, 50, 18]",9,1.0,3
"[69, 23]",42,1.0,2
"[47, 50]",14,1.0,2
[62],36,1.0,1
[35],66,1.0,1
"[46, 52, 62, 18]",58,1.0,4
"[64, 78, 60, 65, 23]",61,1.0,5
"[71, 60, 61]",58,1.0,3
"[26, 7]",29,1.0,2
[8],20,1.0,1
"[49, 67]",2,1.0,2
"[32, 60, 76, 81]",69,1.0,4
"[34, 69, 78, 61]",32,1.0,4
[7],5,1.0,1
"[19, 15, 20]",27,1.0,3
"[20, 13, 37, 0, 49]",15,1.0,5
"[90, 39, 2]",28,1.0,3
[72],63,1.0,1
"[43, 50, 13]",14,1.0,3
"[17, 56, 9]",70,1.0,3
"[7, 49, 52]",62,1.0,3
"[16, 76]",69,1.0,2
"[71, 59]",21,1.0,2
"[49, 2]",15,1.0,2
"[72, 91, 46]",9,1.0,3
"[82, 49, 43]",47,1.0,3
[15],20,1.0,1
"[85, 30, 52]",22,1.0,3
[53],65,1.0,1
"[7, 58, 27, 15, 82, 86, 38]",22,1.0,7
[24],9,1.0,1
[20],15,1.0,1
"[23, 44]",45,1.0,2
"[85, 15, 36, 50, 70, 30, 20]",91,1.0,7
"[70, 41, 79]",96,1.0,3
"[83, 43, 97, 27]",9,1.0,4
"[71, 41]",29,1.0,2
[9],70,1.0,1
"[22, 20, 7, 49]",15,1.0,4
"[15, 19]",17,1.0,2
[36],69,1.0,1
"[52, 15, 74]",20,1.0,3
"[99, 27, 20]",15,1.0,3
[22],70,1.0,1
"[45, 76, 23, 64, 58, 7]",82,1.0,6
[78],75,1.0,1
[78],77,1.0,1
[11],97,1.0,1
"[50, 18]",4,1.0,2
"[15, 20]",5,1.0,2
"[20, 2]",15,1.0,2
[9],88,1.0,1
[0],92,1.0,1
"[7, 27]",15,1.0,2
"[53, 12]",22,1.0,2
"[85, 15]",20,1.0,2
[32],96,1.0,1
"[31, 34]",44,1.0,2
"[47, 69, 32, 97]",11,1.0,4
[23],32,1.0,1
"[98, 22]",44,1.0,2
"[14, 39]",2,1.0,2
"[38, 94]",22,1.0,2
"[30, 68]",25,1.0,2
"[9, 37]",90,1.0,2
[73],97,1.0,1
"[61, 34]",89,1.0,2
[24],98,1.0,1
[73],3,1.0,1
"[71, 29, 65]",52,1.0,3
"[10, 73]",52,1.0,2
[11],59,1.0,1
"[49, 7, 52]",15,1.0,3
"[45, 24]",69,1.0,2
"[70, 49, 52, 15]",28,1.0,4
[53],30,1.0,1
[91],18,1.0,1
"[19, 8, 18]",9,1.0,3
[11],71,1.0,1
"[86, 82]",46,1.0,2
[35],4,1.0,1
[59],41,1.0,1
"[37, 14]",39,1.0,2
[21],62,1.0,1
"[61, 42, 23, 76, 69]",44,1.0,5
"[15, 39]",92,1.0,2
"[15, 2, 16]",20,1.0,3
"[44, 11, 33, 64, 32, 23, 69, 12, 20]",79,1.0,9
"[7, 30]",58,1.0,2
"[15, 59, 11]",20,1.0,3
"[78, 64, 75]",69,1.0,3
"[73, 43]",21,1.0,2
"[0, 15, 80]",14,1.0,3
[5],49,1.0,1
"[58, 22, 50, 18]",52,1.0,4
[11],9,1.0,1
"[15, 54, 80]",13,1.0,3
[36],7,1.0,1
"[44, 89]",11,1.0,2
"[26, 34]",65,1.0,2
"[8, 19]",15,1.0,2
[48],88,1.0,1
"[76, 23, 69]",61,1.0,3
[86],58,1.0,1
[20],15,1.0,1
"[14, 0, 36]",10,1.0,3
"[45, 23, 43]",46,1.0,3
"[11, 89]",59,1.0,2
"[85, 43]",49,1.0,2
[46],57,1.0,1
"[62, 46, 43]",30,1.0,3
"[37, 7, 27]",77,1.0,3
"[26, 62, 69, 76, 67, 23]",61,1.0,6
[15],73,1.0,1
[67],15,1.0,1
[20],15,1.0,1
"[15, 2, 27, 16]",22,1.0,4
"[58, 15]",20,1.0,2
[71],24,1.0,1
"[41, 6]",92,1.0,2
[7],20,1.0,1
"[1, 18]",19,1.0,2
"[47, 27, 99, 11, 28]",15,1.0,5
[69],31,1.0,1
[89],84,1.0,1
[36],83,1.0,1
"[15, 99, 40, 20, 54]",27,1.0,5
[72],43,1.0,1
"[20, 99, 15]",19,1.0,3
[46],43,1.0,1
"[2, 20]",0,1.0,2
[80],2,1.0,1
"[23, 45, 78]",9,1.0,3
"[25, 5]",26,1.0,2
"[32, 71, 33, 60]",69,1.0,4
[80],69,1.0,1
"[29, 26, 31, 79, 69]",23,1.0,5
"[79, 62, 67, 28]",68,1.0,4
[69],76,1.0,1
"[15, 1]",72,1.0,2
[14],1,1.0,1
"[52, 40]",36,1.0,2
[27],24,1.0,1
"[82, 0, 15]",14,1.0,3
[14],2,1.0,1
[65],27,1.0,1
"[85, 40]",9,1.0,2
"[23, 62, 56, 61, 60]",29,1.0,5
"[46, 20, 15]",43,1.0,3
"[71, 48]",88,1.0,2
[82],7,1.0,1
"[83, 15]",47,1.0,2
[69],97,1.0,1
"[20, 52, 16]",15,1.0,3
"[2, 15, 28, 49, 51, 92]",7,1.0,6
"[15, 20]",57,1.0,2
"[94, 51, 27, 20]",19,1.0,4
"[73, 20]",19,1.0,2
[95],65,1.0,1
[2],38,1.0,1
"[29, 89]",68,1.0,2
"[7, 2]",18,1.0,2
[48],71,1.0,1
[2],37,1.0,1
"[77, 10]",70,1.0,2
"[51, 57, 87, 50, 18]",2,1.0,5
[52],7,1.0,1
"[53, 15, 20, 6, 7, 2, 39]",9,1.0,7
[51],2,1.0,1
[17],7,1.0,1
"[93, 4, 13, 14]",37,1.0,4
"[76, 61]",69,1.0,2
"[14, 2, 15]",0,1.0,3
[83],46,1.0,1
[94],20,1.0,1
"[20, 17, 15]",7,1.0,3
"[89, 97, 32, 69, 60]",59,1.0,5
[10],93,1.0,1
[74],11,1.0,1
"[41, 69]",64,1.0,2
[7],14,1.0,1
"[25, 46, 40, 3]",43,1.0,4
"[69, 21, 12, 32, 65]",24,1.0,5
[48],85,1.0,1
[9],7,1.0,1
[91],95,1.0,1
"[85, 54, 2, 20, 15]",27,1.0,5
[55],38,1.0,1
[91],43,1.0,1
"[15, 80, 14, 0]",2,1.0,4
"[17, 60]",71,1.0,2
[28],10,1.0,1
[6],92,1.0,1
"[46, 36, 43]",83,1.0,3
"[39, 20, 43, 14, 49, 37, 15]",2,1.0,7
"[47, 9, 30, 61, 76, 69]",89,1.0,6
[0],37,1.0,1
[21],40,1.0,1
"[62, 39, 80, 15]",67,1.0,4
"[46, 87, 52, 4, 36, 83, 43]",9,1.0,7
"[15, 20, 7, 52]",86,1.0,4
[57],7,1.0,1
"[14, 7, 94]",91,1.0,3
"[15, 20, 16]",44,1.0,3
[7],85,1.0,1
[51],80,1.0,1
"[41, 44, 4]",42,1.0,3
[20],15,1.0,1
"[57, 54]",15,1.0,2
"[59, 15, 41]",67,1.0,3
[45],23,1.0,1
"[23, 45, 78, 88, 81]",61,1.0,5
"[7, 4, 10, 70, 12]",22,1.0,5
[8],55,1.0,1
[38],39,1.0,1
"[41, 32]",75,1.0,2
"[63, 7, 58]",86,1.0,3
"[85, 20]",15,1.0,2
[15],20,1.0,1
"[97, 5]",15,1.0,2
[64],34,1.0,1
[72],16,1.0,1
"[1, 15, 20]",11,1.0,3
[20],15,1.0,1
[15],72,1.0,1
"[84, 83, 50, 36]",65,1.0,4
[84],5,1.0,1
"[20, 92]",2,1.0,2
"[15, 2]",80,1.0,2
"[20, 15]",22,1.0,2
"[94, 27]",99,1.0,2
[40],73,1.0,1
[15],20,1.0,1
"[9, 83, 43]",46,1.0,3
"[15, 43, 58, 7, 24]",50,1.0,5
[11],59,1.0,1
[64],75,1.0,1
"[81, 78]",76,1.0,2
[15],20,1.0,1
"[65, 32]",68,1.0,2
"[82, 2, 91]",0,1.0,3
"[71, 90]",97,1.0,2
"[27, 90, 15, 51, 1]",2,1.0,5
[71],33,1.0,1
[58],2,1.0,1
[42],26,1.0,1
[19],84,1.0,1
[43],83,1.0,1
"[0, 37]",39,1.0,2
[62],40,1.0,1
[7],52,1.0,1
"[32, 24, 95]",68,1.0,3
[19],1,1.0,1
[73],59,1.0,1
"[97, 24]",4,1.0,2
"[43, 83]",94,1.0,2
"[89, 21]",44,1.0,2
"[56, 61, 69]",64,1.0,3
"[53, 3, 92, 2, 27, 20]",73,1.0,6
"[30, 2, 57]",7,1.0,3
[43],46,1.0,1
"[11, 31, 71, 61]",59,1.0,4
[42],41,1.0,1
"[15, 20]",74,1.0,2
"[52, 20]",15,1.0,2
"[62, 42, 45]",71,1.0,3
[7],20,1.0,1
[73],40,1.0,1
"[1, 99, 27, 20]",15,1.0,4
"[47, 58, 41, 22, 15, 20]",21,1.0,6
[8],24,1.0,1
[32],11,1.0,1
"[36, 3, 58, 7]",73,1.0,4
"[82, 15, 20]",54,1.0,3
[21],2,1.0,1
[59],43,1.0,1
"[47, 81, 40]",34,1.0,3
[71],44,1.0,1
"[79, 76, 24, 44, 75]",32,1.0,5
[40],5,1.0,1
[73],20,1.0,1
"[25, 95]",69,1.0,2
"[7, 8]",87,1.0,2
[41],29,1.0,1
"[82, 15]",0,1.0,2
"[15, 20]",38,1.0,2
[65],98,1.0,1
[24],65,1.0,1
"[85, 83]",43,1.0,2
"[21, 92]",2,1.0,2
[72],66,1.0,1
"[82, 7, 36]",0,1.0,3
[67],15,1.0,1
"[43, 9]",46,1.0,2
"[3, 66, 77, 34, 32]",23,1.0,5
[23],89,1.0,1
"[0, 2, 49]",5,1.0,3
"[50, 7, 18]",2,1.0,3
[10],6,1.0,1
[32],45,1.0,1
[15],20,1.0,1
"[7, 58, 15]",20,1.0,3
