itemSet,setSize,target,conversion
29-12,2,41,0
29-12,2,51,0
29-12,2,63,0
29,1,12,1
72,1,40,0
72,1,62,0
72,1,36,0
72,1,19,0
72,1,63,0
5,1,73,0
5,1,47,0
5,1,4,0
5,1,62,0
5,1,32,0
66,1,88,0
66,1,32,0
66,1,45,0
66,1,89,0
66,1,27,0
36-75,2,16,0
36-75,2,45,0
36-75,2,79,0
36-75,2,83,0
36-75,2,50,0
75,1,36,1
40-96-49-80-11,5,94,0
40-96-49-80-11,5,53,0
40-96-49-80-11,5,67,0
40-96-49-80-11,5,68,0
40-96-49-80-11,5,93,0
96-49-40-80,4,11,1
23,1,76,0
23,1,64,0
23,1,93,0
23,1,73,0
23,1,99,0
57,1,29,0
57,1,37,0
57,1,41,0
57,1,26,0
57,1,32,0
41-9-21-2,4,6,0
41-9-21-2,4,13,0
41-9-21-2,4,35,0
41-9-21-2,4,77,0
41-9-21-2,4,51,0
9-2-21,3,41,1
85,1,15,0
85,1,84,0
85,1,86,0
85,1,51,0
85,1,29,0
61,1,68,0
61,1,41,0
61,1,75,0
61,1,36,0
61,1,44,0
36,1,48,0
36,1,72,0
36,1,9,0
36,1,97,0
36,1,92,0
39-37-80-57-86-23-12,7,87,0
39-37-80-57-86-23-12,7,45,0
39-37-80-57-86-23-12,7,71,0
39-37-80-57-86-23-12,7,20,0
39-37-80-57-86-23-12,7,66,0
37-39-12-80-23-57,6,86,1
31-26,2,47,0
31-26,2,58,0
31-26,2,34,0
31-26,2,44,0
31-26,2,57,0
31,1,26,1
2-12,2,55,0
2-12,2,65,0
2-12,2,70,0
2-12,2,44,0
2-12,2,15,0
12,1,2,1
12,1,75,0
12,1,45,0
12,1,67,0
12,1,58,0
12,1,99,0
12,1,89,0
12,1,71,0
12,1,78,0
12,1,86,0
12,1,6,0
24-76,2,6,0
24-76,2,43,0
24-76,2,31,0
24-76,2,89,0
24-76,2,79,0
24,1,76,1
43-87,2,17,0
43-87,2,4,0
43-87,2,47,0
43-87,2,55,0
43-87,2,20,0
87,1,43,1
88-40-13-44-43-25-18-20-22-1,10,51,0
88-40-13-44-43-25-18-20-22-1,10,35,0
88-40-13-44-43-25-18-20-22-1,10,71,0
88-40-13-44-43-25-18-20-22-1,10,53,0
88-40-13-44-43-25-18-20-22-1,10,80,0
1-40-44-13-18-20-22-88-25,9,43,1
70-27,2,36,0
70-27,2,51,0
70-27,2,67,0
70-27,2,33,0
70-27,2,91,0
70,1,27,1
2,1,14,0
2,1,10,0
2,1,49,0
2,1,12,0
2,1,18,0
31-12,2,15,0
31-12,2,98,0
31-12,2,4,0
31-12,2,36,0
31-12,2,77,0
31,1,12,1
80-81-61-23,4,41,0
80-81-61-23,4,96,0
80-81-61-23,4,93,0
80-81-61-23,4,86,0
80-81-61-23,4,71,0
80-81-23,3,61,1
70,1,58,0
70,1,66,0
70,1,16,0
70,1,26,0
70,1,18,0
12,1,17,0
12,1,64,0
12,1,73,0
12,1,38,0
12,1,15,0
12,1,81,0
12,1,62,0
12,1,16,0
12,1,53,0
12,1,23,0
85-26,2,40,0
85-26,2,36,0
85-26,2,30,0
85-26,2,97,0
85-26,2,17,0
26,1,85,1
58-11-85-44-77-59-43-48-42-87-49-26,12,22,0
58-11-85-44-77-59-43-48-42-87-49-26,12,62,0
58-11-85-44-77-59-43-48-42-87-49-26,12,45,0
58-11-85-44-77-59-43-48-42-87-49-26,12,37,0
58-11-85-44-77-59-43-48-42-87-49-26,12,8,0
42-11-44-77-43-48-49-85-87-58-59,11,26,1
4,1,13,0
4,1,78,0
4,1,40,0
4,1,28,0
4,1,25,0
9-45-89-68-83,5,52,0
9-45-89-68-83,5,79,0
9-45-89-68-83,5,8,0
9-45-89-68-83,5,22,0
9-45-89-68-83,5,58,0
89-83-68-45,4,9,1
12,1,57,0
12,1,75,0
12,1,42,0
12,1,26,0
12,1,3,0
51-34,2,64,0
51-34,2,70,0
51-34,2,38,0
51-34,2,24,0
51-34,2,11,0
51,1,34,1
45-16-83-8-89,5,86,0
45-16-83-8-89,5,64,0
45-16-83-8-89,5,66,0
45-16-83-8-89,5,1,0
45-16-83-8-89,5,14,0
8-89-83-45,4,16,1
12,1,67,0
12,1,41,0
12,1,78,0
12,1,8,0
12,1,87,0
46-89-8-16-31,5,82,0
46-89-8-16-31,5,83,0
46-89-8-16-31,5,60,0
46-89-8-16-31,5,85,0
46-89-8-16-31,5,61,0
8-16-46-89,4,31,1
39,1,73,0
39,1,18,0
39,1,81,0
39,1,97,0
39,1,3,0
50,1,26,0
50,1,66,0
50,1,97,0
50,1,13,0
50,1,22,0
39-94-12,3,53,0
39-94-12,3,52,0
39-94-12,3,70,0
39-94-12,3,98,0
39-94-12,3,41,0
12-39,2,94,1
73,1,18,0
73,1,80,0
73,1,31,0
73,1,71,0
73,1,54,0
60,1,66,0
60,1,23,0
60,1,29,0
60,1,7,0
60,1,63,0
70-10,2,63,0
70-10,2,36,0
70-10,2,68,0
70-10,2,88,0
70-10,2,29,0
70,1,10,1
74-75,2,49,0
74-75,2,73,0
74-75,2,81,0
74-75,2,14,0
74-75,2,63,0
75,1,74,1
5,1,67,0
5,1,66,0
5,1,98,0
5,1,64,0
5,1,48,0
2-51-47-3,4,23,0
2-51-47-3,4,59,0
2-51-47-3,4,13,0
2-51-47-3,4,81,0
2-51-47-3,4,78,0
2-51-47,3,3,1
47,1,24,0
47,1,97,0
47,1,66,0
47,1,31,0
47,1,7,0
81,1,97,0
81,1,71,0
81,1,38,0
81,1,83,0
81,1,45,0
12,1,87,0
12,1,62,0
12,1,50,0
12,1,36,0
12,1,58,0
30,1,81,0
30,1,44,0
30,1,100,0
30,1,61,0
30,1,57,0
99-24-56-30-100-26,6,47,0
99-24-56-30-100-26,6,15,0
99-24-56-30-100-26,6,96,0
99-24-56-30-100-26,6,90,0
99-24-56-30-100-26,6,73,0
99-100-24-26-30,5,56,1
81-31-12,3,14,0
81-31-12,3,98,0
81-31-12,3,35,0
81-31-12,3,78,0
81-31-12,3,45,0
12-31,2,81,1
56-26,2,51,0
56-26,2,78,0
56-26,2,63,0
56-26,2,93,0
56-26,2,89,0
26,1,56,1
38,1,10,0
38,1,21,0
38,1,29,0
38,1,50,0
38,1,81,0
42-43-44,3,71,0
42-43-44,3,94,0
42-43-44,3,17,0
42-43-44,3,89,0
42-43-44,3,93,0
43-44,2,42,1
78-20-26,3,69,0
78-20-26,3,71,0
78-20-26,3,37,0
78-20-26,3,17,0
78-20-26,3,94,0
26-78,2,20,1
27-16-99-30,4,63,0
27-16-99-30,4,31,0
27-16-99-30,4,75,0
27-16-99-30,4,46,0
27-16-99-30,4,65,0
16-27-30,3,99,1
7-69-91-90,4,33,0
7-69-91-90,4,10,0
7-69-91-90,4,88,0
7-69-91-90,4,89,0
7-69-91-90,4,13,0
90-91-7,3,69,1
71-12,2,24,0
71-12,2,16,0
71-12,2,17,0
71-12,2,65,0
71-12,2,25,0
12,1,71,1
24-30,2,48,0
24-30,2,77,0
24-30,2,1,0
24-30,2,47,0
24-30,2,16,0
30,1,24,1
12,1,72,0
12,1,56,0
12,1,11,0
12,1,79,0
12,1,31,0
52-11-48-12,4,36,0
52-11-48-12,4,30,0
52-11-48-12,4,68,0
52-11-48-12,4,95,0
52-11-48-12,4,19,0
11-52-12,3,48,1
12,1,52,0
12,1,51,0
12,1,69,0
12,1,44,0
12,1,47,0
69-80,2,27,0
69-80,2,5,0
69-80,2,55,0
69-80,2,10,0
69-80,2,15,0
80,1,69,1
24-8-89-22,4,7,0
24-8-89-22,4,54,0
24-8-89-22,4,96,0
24-8-89-22,4,100,0
24-8-89-22,4,10,0
8-89-22,3,24,1
91-80,2,10,0
91-80,2,87,0
91-80,2,33,0
91-80,2,84,0
91-80,2,76,0
91,1,80,1
2,1,75,0
2,1,20,0
2,1,7,0
2,1,42,0
2,1,48,0
79-10-2-3,4,100,0
79-10-2-3,4,70,0
79-10-2-3,4,17,0
79-10-2-3,4,15,0
79-10-2-3,4,18,0
2-10-3,3,79,1
41-71-54-12,4,92,0
41-71-54-12,4,17,0
41-71-54-12,4,77,0
41-71-54-12,4,55,0
41-71-54-12,4,18,0
41-54-71,3,12,1
9-8,2,73,0
9-8,2,24,0
9-8,2,81,0
9-8,2,80,0
9-8,2,90,0
9,1,8,1
11-50-12,3,68,0
11-50-12,3,23,0
11-50-12,3,34,0
11-50-12,3,29,0
11-50-12,3,78,0
11-12,2,50,1
1,1,24,0
1,1,31,0
1,1,12,0
1,1,95,0
1,1,14,0
78-50,2,10,0
78-50,2,80,0
78-50,2,59,0
78-50,2,20,0
78-50,2,53,0
78,1,50,1
39,1,90,0
39,1,48,0
39,1,93,0
39,1,26,0
39,1,71,0
85-15-28-30-70,5,40,0
85-15-28-30-70,5,41,0
85-15-28-30-70,5,43,0
85-15-28-30-70,5,69,0
85-15-28-30-70,5,29,0
28-30-70-15,4,85,1
50-12,2,74,0
50-12,2,37,0
50-12,2,77,0
50-12,2,58,0
50-12,2,32,0
12,1,50,1
40-1,2,81,0
40-1,2,17,0
40-1,2,30,0
40-1,2,72,0
40-1,2,50,0
40,1,1,1
25,1,6,0
25,1,60,0
25,1,53,0
25,1,95,0
25,1,49,0
97-7-77-30,4,9,0
97-7-77-30,4,28,0
97-7-77-30,4,98,0
97-7-77-30,4,82,0
97-7-77-30,4,15,0
97-30-7,3,77,1
13-48,2,56,0
13-48,2,93,0
13-48,2,37,0
13-48,2,41,0
13-48,2,7,0
48,1,13,1
82-62-61,3,86,0
82-62-61,3,36,0
82-62-61,3,29,0
82-62-61,3,16,0
82-62-61,3,19,0
82-62,2,61,1
31-2,2,21,0
31-2,2,15,0
31-2,2,74,0
31-2,2,52,0
31-2,2,23,0
31,1,2,1
65,1,77,0
65,1,44,0
65,1,9,0
65,1,24,0
65,1,86,0
89-8-100-12,4,59,0
89-8-100-12,4,21,0
89-8-100-12,4,3,0
89-8-100-12,4,95,0
89-8-100-12,4,73,0
8-89-12,3,100,1
78-20,2,62,0
78-20,2,23,0
78-20,2,28,0
78-20,2,95,0
78-20,2,6,0
20,1,78,1
40-92,2,31,0
40-92,2,86,0
40-92,2,88,0
40-92,2,24,0
40-92,2,99,0
92,1,40,1
4,1,88,0
4,1,42,0
4,1,56,0
4,1,92,0
4,1,46,0
57-12,2,87,0
57-12,2,75,0
57-12,2,65,0
57-12,2,5,0
57-12,2,15,0
12,1,57,1
26,1,82,0
26,1,96,0
26,1,93,0
26,1,67,0
26,1,66,0
32-79,2,49,0
32-79,2,96,0
32-79,2,97,0
32-79,2,45,0
32-79,2,39,0
79,1,32,1
2-12-1,3,25,0
2-12-1,3,92,0
2-12-1,3,58,0
2-12-1,3,69,0
2-12-1,3,59,0
1-2,2,12,1
85,1,73,0
85,1,88,0
85,1,45,0
85,1,83,0
85,1,76,0
15-25-14,3,37,0
15-25-14,3,5,0
15-25-14,3,9,0
15-25-14,3,85,0
15-25-14,3,90,0
25-15,2,14,1
96-66-80-12,4,50,0
96-66-80-12,4,63,0
96-66-80-12,4,44,0
96-66-80-12,4,62,0
96-66-80-12,4,84,0
96-66-80,3,12,1
53,1,63,0
53,1,21,0
53,1,40,0
53,1,28,0
53,1,23,0
12,1,36,0
12,1,7,0
12,1,86,0
12,1,21,0
12,1,70,0
11-56-39-15-96-31,6,75,0
11-56-39-15-96-31,6,85,0
11-56-39-15-96-31,6,71,0
11-56-39-15-96-31,6,1,0
11-56-39-15-96-31,6,66,0
96-39-15-56-31,5,11,1
12,1,4,0
12,1,40,0
12,1,65,0
12,1,80,0
12,1,74,0
27-35-29,3,24,0
27-35-29,3,47,0
27-35-29,3,12,0
27-35-29,3,63,0
27-35-29,3,26,0
27-35,2,29,1
11,1,78,0
11,1,42,0
11,1,13,0
11,1,72,0
11,1,83,0
30-12,2,36,0
30-12,2,85,0
30-12,2,74,0
30-12,2,27,0
30-12,2,60,0
30,1,12,1
28,1,62,0
28,1,53,0
28,1,9,0
28,1,1,0
28,1,22,0
79-12-1,3,39,0
79-12-1,3,97,0
79-12-1,3,60,0
79-12-1,3,9,0
79-12-1,3,85,0
1-79,2,12,1
93-12,2,99,0
93-12,2,66,0
93-12,2,81,0
93-12,2,18,0
93-12,2,68,0
12,1,93,1
27-34-90,3,52,0
27-34-90,3,85,0
27-34-90,3,16,0
27-34-90,3,89,0
27-34-90,3,64,0
34-27,2,90,1
65-86,2,40,0
65-86,2,71,0
65-86,2,23,0
65-86,2,3,0
65-86,2,88,0
86,1,65,1
23,1,77,0
23,1,65,0
23,1,57,0
23,1,45,0
23,1,56,0
17-30,2,83,0
17-30,2,31,0
17-30,2,94,0
17-30,2,44,0
17-30,2,7,0
30,1,17,1
35,1,13,0
35,1,62,0
35,1,59,0
35,1,14,0
35,1,84,0
23,1,37,0
23,1,85,0
23,1,62,0
23,1,87,0
23,1,80,0
2-26-12-1,4,33,0
2-26-12-1,4,31,0
2-26-12-1,4,30,0
2-26-12-1,4,78,0
2-26-12-1,4,34,0
2-26-12,3,1,1
12,1,26,0
12,1,98,0
12,1,43,0
12,1,48,0
12,1,85,0
7-79-24-93-30-31-89-2,8,91,0
7-79-24-93-30-31-89-2,8,8,0
7-79-24-93-30-31-89-2,8,55,0
7-79-24-93-30-31-89-2,8,15,0
7-79-24-93-30-31-89-2,8,59,0
2-7-79-24-93-30-31,7,89,1
64-4-23,3,19,0
64-4-23,3,34,0
64-4-23,3,29,0
64-4-23,3,3,0
64-4-23,3,71,0
64-23,2,4,1
11,1,5,0
11,1,61,0
11,1,67,0
11,1,32,0
11,1,83,0
30,1,8,0
30,1,88,0
30,1,27,0
30,1,46,0
30,1,33,0
22,1,33,0
22,1,55,0
22,1,93,0
22,1,94,0
22,1,14,0
18-65-20-19,4,10,0
18-65-20-19,4,28,0
18-65-20-19,4,44,0
18-65-20-19,4,95,0
18-65-20-19,4,74,0
18-19-20,3,65,1
61-27-94-2-12-53,6,24,0
61-27-94-2-12-53,6,85,0
61-27-94-2-12-53,6,97,0
61-27-94-2-12-53,6,1,0
61-27-94-2-12-53,6,54,0
2-12-53-27-61,5,94,1
24-79-15-2,4,51,0
24-79-15-2,4,37,0
24-79-15-2,4,26,0
24-79-15-2,4,52,0
24-79-15-2,4,5,0
2-79-15,3,24,1
56-37-30,3,93,0
56-37-30,3,79,0
56-37-30,3,75,0
56-37-30,3,92,0
56-37-30,3,33,0
56-30,2,37,1
23-12,2,67,0
23-12,2,4,0
23-12,2,95,0
23-12,2,38,0
23-12,2,22,0
23,1,12,1
57-12,2,36,0
57-12,2,44,0
57-12,2,51,0
57-12,2,38,0
57-12,2,49,0
57,1,12,1
99-39-57-12,4,4,0
99-39-57-12,4,25,0
99-39-57-12,4,31,0
99-39-57-12,4,54,0
99-39-57-12,4,78,0
99-12-39,3,57,1
85-26,2,69,0
85-26,2,50,0
85-26,2,46,0
85-26,2,75,0
85-26,2,65,0
85,1,26,1
66,1,16,0
66,1,78,0
66,1,31,0
66,1,50,0
66,1,28,0
51,1,34,0
51,1,58,0
51,1,87,0
51,1,86,0
51,1,98,0
2-53,2,82,0
2-53,2,88,0
2-53,2,81,0
2-53,2,34,0
2-53,2,76,0
53,1,2,1
11,1,72,0
11,1,77,0
11,1,86,0
11,1,37,0
11,1,92,0
49,1,28,0
49,1,18,0
49,1,1,0
49,1,29,0
49,1,72,0
62-53,2,28,0
62-53,2,98,0
62-53,2,16,0
62-53,2,73,0
62-53,2,96,0
53,1,62,1
86,1,63,0
86,1,80,0
86,1,60,0
86,1,62,0
86,1,13,0
10-2,2,13,0
10-2,2,57,0
10-2,2,87,0
10-2,2,51,0
10-2,2,22,0
2,1,10,1
54-12,2,46,0
54-12,2,27,0
54-12,2,48,0
54-12,2,71,0
54-12,2,5,0
12,1,54,1
51,1,80,0
51,1,23,0
51,1,17,0
51,1,95,0
51,1,72,0
27,1,13,0
27,1,62,0
27,1,52,0
27,1,24,0
27,1,94,0
31-40-15-97-11-77-82-2-51-12,10,62,0
31-40-15-97-11-77-82-2-51-12,10,38,0
31-40-15-97-11-77-82-2-51-12,10,91,0
31-40-15-97-11-77-82-2-51-12,10,49,0
31-40-15-97-11-77-82-2-51-12,10,13,0
97-2-40-11-12-77-15-82-51,9,31,1
54,1,39,0
54,1,23,0
54,1,63,0
54,1,73,0
54,1,11,0
75-48-86-23-12,5,76,0
75-48-86-23-12,5,32,0
75-48-86-23-12,5,92,0
75-48-86-23-12,5,71,0
75-48-86-23-12,5,14,0
48-12-86-23,4,75,1
70,1,15,0
70,1,85,0
70,1,42,0
70,1,61,0
70,1,13,0
19-20-22,3,78,0
19-20-22,3,17,0
19-20-22,3,67,0
19-20-22,3,26,0
19-20-22,3,62,0
20-22,2,19,1
55,1,88,0
55,1,91,0
55,1,34,0
55,1,73,0
55,1,32,0
77-47,2,21,0
77-47,2,36,0
77-47,2,81,0
77-47,2,73,0
77-47,2,70,0
47,1,77,1
53-12,2,80,0
53-12,2,17,0
53-12,2,61,0
53-12,2,41,0
53-12,2,82,0
53,1,12,1
31-3,2,20,0
31-3,2,55,0
31-3,2,24,0
31-3,2,41,0
31-3,2,95,0
31,1,3,1
88-12,2,3,0
88-12,2,7,0
88-12,2,59,0
88-12,2,2,0
88-12,2,9,0
12,1,88,1
72-40-67-11-98-52-80,7,15,0
72-40-67-11-98-52-80,7,95,0
72-40-67-11-98-52-80,7,45,0
72-40-67-11-98-52-80,7,41,0
72-40-67-11-98-52-80,7,55,0
98-67-72-40-11-52,6,80,1
66-15-96-81,4,62,0
66-15-96-81,4,7,0
66-15-96-81,4,50,0
66-15-96-81,4,58,0
66-15-96-81,4,40,0
96-81-66,3,15,1
40-37-30-64,4,47,0
40-37-30-64,4,5,0
40-37-30-64,4,21,0
40-37-30-64,4,7,0
40-37-30-64,4,59,0
64-37-30,3,40,1
8,1,2,0
8,1,23,0
8,1,87,0
8,1,45,0
8,1,7,0
58,1,37,0
58,1,32,0
58,1,28,0
58,1,67,0
58,1,31,0
12,1,98,0
12,1,68,0
12,1,60,0
12,1,46,0
12,1,42,0
31-65-26-1,4,38,0
31-65-26-1,4,87,0
31-65-26-1,4,49,0
31-65-26-1,4,69,0
31-65-26-1,4,11,0
65-26-31,3,1,1
93-48-75-77-82,5,83,0
93-48-75-77-82,5,24,0
93-48-75-77-82,5,44,0
93-48-75-77-82,5,27,0
93-48-75-77-82,5,31,0
48-82-75-77,4,93,1
56-31-40-24-82,5,12,0
56-31-40-24-82,5,11,0
56-31-40-24-82,5,61,0
56-31-40-24-82,5,27,0
56-31-40-24-82,5,85,0
56-24-82-31,4,40,1
12,1,94,0
12,1,85,0
12,1,66,0
12,1,16,0
12,1,95,0
95-12-4,3,93,0
95-12-4,3,66,0
95-12-4,3,85,0
95-12-4,3,70,0
95-12-4,3,19,0
12-95,2,4,1
29,1,48,0
29,1,49,0
29,1,33,0
29,1,63,0
29,1,22,0
8,1,84,0
8,1,72,0
8,1,75,0
8,1,6,0
8,1,62,0
12,1,76,0
12,1,44,0
12,1,48,0
12,1,77,0
12,1,24,0
11,1,96,0
11,1,8,0
11,1,18,0
11,1,21,0
11,1,66,0
39-80-29,3,74,0
39-80-29,3,45,0
39-80-29,3,60,0
39-80-29,3,69,0
39-80-29,3,77,0
29-39,2,80,1
12,1,13,0
12,1,14,0
12,1,52,0
12,1,87,0
12,1,84,0
93-99,2,58,0
93-99,2,9,0
93-99,2,38,0
93-99,2,83,0
93-99,2,78,0
99,1,93,1
53,1,98,0
53,1,57,0
53,1,54,0
53,1,68,0
53,1,93,0
66,1,70,0
66,1,10,0
66,1,81,0
66,1,26,0
66,1,15,0
12,1,41,0
12,1,60,0
12,1,16,0
12,1,96,0
12,1,55,0
34,1,45,0
34,1,38,0
34,1,5,0
34,1,94,0
34,1,95,0
28-72-51-12,4,37,0
28-72-51-12,4,63,0
28-72-51-12,4,45,0
28-72-51-12,4,22,0
28-72-51-12,4,17,0
72-51-12,3,28,1
17-46,2,18,0
17-46,2,65,0
17-46,2,38,0
17-46,2,40,0
17-46,2,35,0
46,1,17,1
31-40,2,2,0
31-40,2,30,0
31-40,2,41,0
31-40,2,81,0
31-40,2,27,0
31,1,40,1
19-20,2,16,0
19-20,2,57,0
19-20,2,32,0
19-20,2,46,0
19-20,2,53,0
19,1,20,1
20-11-78,3,75,0
20-11-78,3,40,0
20-11-78,3,42,0
20-11-78,3,69,0
20-11-78,3,81,0
11-78,2,20,1
12-22,2,11,0
12-22,2,64,0
12-22,2,7,0
12-22,2,93,0
12-22,2,25,0
22,1,12,1
30,1,23,0
30,1,40,0
30,1,46,0
30,1,43,0
30,1,52,0
2,1,23,0
2,1,21,0
2,1,30,0
2,1,81,0
2,1,62,0
82-22-12-23,4,97,0
82-22-12-23,4,52,0
82-22-12-23,4,43,0
82-22-12-23,4,36,0
82-22-12-23,4,20,0
82-22-23,3,12,1
34,1,48,0
34,1,49,0
34,1,39,0
34,1,64,0
34,1,36,0
68-81-80-12,4,76,0
68-81-80-12,4,40,0
68-81-80-12,4,73,0
68-81-80-12,4,95,0
68-81-80-12,4,92,0
80-81-68,3,12,1
20,1,99,0
20,1,83,0
20,1,100,0
20,1,90,0
20,1,77,0
22,1,53,0
22,1,69,0
22,1,58,0
22,1,14,0
22,1,51,0
55-22,2,34,0
55-22,2,51,0
55-22,2,27,0
55-22,2,31,0
55-22,2,79,0
55,1,22,1
73,1,88,0
73,1,8,0
73,1,34,0
73,1,38,0
73,1,79,0
70,1,84,0
70,1,81,0
70,1,98,0
70,1,12,0
70,1,45,0
26,1,83,0
26,1,70,0
26,1,30,0
26,1,18,0
26,1,62,0
39-92,2,69,0
39-92,2,28,0
39-92,2,59,0
39-92,2,87,0
39-92,2,78,0
39,1,92,1
64-22,2,83,0
64-22,2,28,0
64-22,2,78,0
64-22,2,98,0
64-22,2,74,0
64,1,22,1
15-5,2,90,0
15-5,2,64,0
15-5,2,96,0
15-5,2,52,0
15-5,2,42,0
5,1,15,1
47-12,2,1,0
47-12,2,81,0
47-12,2,2,0
47-12,2,95,0
47-12,2,57,0
47,1,12,1
49,1,82,0
49,1,66,0
49,1,85,0
49,1,48,0
49,1,17,0
24-76,2,53,0
24-76,2,58,0
24-76,2,52,0
24-76,2,71,0
24-76,2,94,0
24,1,76,1
27-22,2,80,0
27-22,2,62,0
27-22,2,29,0
27-22,2,96,0
27-22,2,32,0
22,1,27,1
12,1,15,0
12,1,53,0
12,1,16,0
12,1,5,0
12,1,68,0
12,1,8,0
12,1,100,0
12,1,32,0
12,1,44,0
12,1,55,0
12,1,22,0
12,1,35,0
12,1,80,0
12,1,31,0
12,1,90,0
12,1,66,0
12,1,26,0
12,1,52,0
12,1,41,0
12,1,75,0
77-44-85-15-12,5,43,0
77-44-85-15-12,5,55,0
77-44-85-15-12,5,19,0
77-44-85-15-12,5,21,0
77-44-85-15-12,5,70,0
85-44-77-15,4,12,1
67,1,71,0
67,1,37,0
67,1,77,0
67,1,93,0
67,1,15,0
65,1,50,0
65,1,91,0
65,1,87,0
65,1,53,0
65,1,41,0
50-12,2,3,0
50-12,2,29,0
50-12,2,40,0
50-12,2,91,0
50-12,2,71,0
12,1,50,1
22-26,2,46,0
22-26,2,21,0
22-26,2,41,0
22-26,2,16,0
22-26,2,39,0
26,1,22,1
12,1,33,0
12,1,24,0
12,1,22,0
12,1,59,0
12,1,85,0
17,1,69,0
17,1,58,0
17,1,85,0
17,1,27,0
17,1,53,0
95,1,38,0
95,1,52,0
95,1,78,0
95,1,82,0
95,1,36,0
33-48-84-35-66,5,1,0
33-48-84-35-66,5,23,0
33-48-84-35-66,5,94,0
33-48-84-35-66,5,74,0
33-48-84-35-66,5,72,0
33-66-35-84,4,48,1
92-2,2,16,0
92-2,2,56,0
92-2,2,43,0
92-2,2,20,0
92-2,2,76,0
92,1,2,1
12-23,2,55,0
12-23,2,25,0
12-23,2,60,0
12-23,2,56,0
12-23,2,48,0
23,1,12,1
12,1,29,0
12,1,79,0
12,1,35,0
12,1,51,0
12,1,91,0
13-12,2,86,0
13-12,2,71,0
13-12,2,83,0
13-12,2,88,0
13-12,2,8,0
13,1,12,1
67-27-23,3,6,0
67-27-23,3,44,0
67-27-23,3,47,0
67-27-23,3,54,0
67-27-23,3,56,0
27-23,2,67,1
39-73-76,3,50,0
39-73-76,3,77,0
39-73-76,3,68,0
39-73-76,3,6,0
39-73-76,3,9,0
73-76,2,39,1
40-80-82,3,60,0
40-80-82,3,67,0
40-80-82,3,4,0
40-80-82,3,23,0
40-80-82,3,98,0
80-82,2,40,1
21,1,40,0
21,1,49,0
21,1,9,0
21,1,92,0
21,1,83,0
21-12,2,43,0
21-12,2,78,0
21-12,2,82,0
21-12,2,38,0
21-12,2,94,0
21,1,12,1
19-14-25-11,4,91,0
19-14-25-11,4,34,0
19-14-25-11,4,67,0
19-14-25-11,4,8,0
19-14-25-11,4,55,0
25-11-14,3,19,1
91-69-97-77-82-6-45-40-31-68-8-7-9-2-23,15,35,0
91-69-97-77-82-6-45-40-31-68-8-7-9-2-23,15,62,0
91-69-97-77-82-6-45-40-31-68-8-7-9-2-23,15,42,0
91-69-97-77-82-6-45-40-31-68-8-7-9-2-23,15,19,0
91-69-97-77-82-6-45-40-31-68-8-7-9-2-23,15,54,0
97-2-68-69-6-7-40-8-9-77-45-82-23-91,14,31,1
44-42-87-43-11-12-26,7,97,0
44-42-87-43-11-12-26,7,100,0
44-42-87-43-11-12-26,7,90,0
44-42-87-43-11-12-26,7,67,0
44-42-87-43-11-12-26,7,47,0
42-43-11-44-12-26,6,87,1
95-22,2,3,0
95-22,2,14,0
95-22,2,40,0
95-22,2,74,0
95-22,2,42,0
22,1,95,1
10-2-4,3,28,0
10-2-4,3,60,0
10-2-4,3,53,0
10-2-4,3,18,0
10-2-4,3,94,0
10-2,2,4,1
66,1,48,0
66,1,85,0
66,1,68,0
66,1,4,0
66,1,96,0
7-62-35-27-9-10,6,55,0
7-62-35-27-9-10,6,82,0
7-62-35-27-9-10,6,96,0
7-62-35-27-9-10,6,25,0
7-62-35-27-9-10,6,58,0
35-9-10-27-62,5,7,1
85-27,2,64,0
85-27,2,47,0
85-27,2,71,0
85-27,2,74,0
85-27,2,78,0
85,1,27,1
79,1,31,0
79,1,99,0
79,1,56,0
79,1,77,0
79,1,88,0
15-11-97,3,70,0
15-11-97,3,60,0
15-11-97,3,89,0
15-11-97,3,57,0
15-11-97,3,82,0
97-11,2,15,1
22,1,66,0
22,1,93,0
22,1,71,0
22,1,28,0
22,1,16,0
7,1,30,0
7,1,75,0
7,1,11,0
7,1,70,0
7,1,88,0
74-37-12,3,26,0
74-37-12,3,60,0
74-37-12,3,22,0
74-37-12,3,73,0
74-37-12,3,1,0
74-37,2,12,1
22,1,56,0
22,1,40,0
22,1,73,0
22,1,3,0
22,1,38,0
66-57,2,50,0
66-57,2,48,0
66-57,2,69,0
66-57,2,1,0
66-57,2,81,0
57,1,66,1
36,1,21,0
36,1,79,0
36,1,7,0
36,1,46,0
36,1,94,0
91-90,2,29,0
91-90,2,53,0
91-90,2,83,0
91-90,2,51,0
91-90,2,87,0
91,1,90,1
52-40,2,23,0
52-40,2,50,0
52-40,2,56,0
52-40,2,64,0
52-40,2,85,0
52,1,40,1
98,1,36,0
98,1,72,0
98,1,58,0
98,1,86,0
98,1,62,0
20-19-1,3,24,0
20-19-1,3,95,0
20-19-1,3,23,0
20-19-1,3,7,0
20-19-1,3,59,0
1-19,2,20,1
28-29-86-12-1,5,97,0
28-29-86-12-1,5,2,0
28-29-86-12-1,5,7,0
28-29-86-12-1,5,68,0
28-29-86-12-1,5,85,0
1-12-28-86,4,29,1
53,1,73,0
53,1,85,0
53,1,13,0
53,1,48,0
53,1,61,0
31-9-89-8-90,5,82,0
